=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.09.18 11:02:24 =~=~=~=~=~=~=~=~=~=~=~=
time,session_info.load_cell_force,toe_triggered,mid_triggered,heel_triggered
0.345,-56.321,0,0,1
0.350,-56.213,0,0,1
0.355,-56.539,0,0,1
0.360,-57.951,0,0,1
0.365,-59.037,0,0,1
0.370,-57.516,0,0,1
0.375,-57.516,0,0,1
0.380,-58.059,0,0,1
0.385,-58.059,0,0,1
0.390,-58.059,0,0,1
0.395,-57.842,0,0,1
0.400,-59.146,0,0,1
0.405,-58.603,0,0,1
0.410,-58.711,0,0,1
0.415,-58.711,0,0,1
0.420,-60.123,0,0,1
0.425,-59.254,0,0,1
0.430,-59.254,0,0,1
0.435,-59.146,0,0,1
0.440,-60.449,0,0,1
0.445,-60.341,0,0,1
0.450,-60.232,0,0,1
0.455,-60.015,1,0,1
0.460,-61.861,1,0,1
0.465,-60.558,1,0,1
0.470,-60.558,1,0,1
0.475,-59.906,1,0,1
0.480,-61.753,1,0,1
0.485,-60.775,1,0,1
0.490,-60.232,1,1,1
0.495,-60.123,1,1,1
0.500,-62.079,1,1,0
0.505,-60.775,1,1,0
0.510,-60.449,1,1,0
0.515,-60.341,1,1,0
0.520,-60.232,1,1,0
0.525,-59.689,1,1,0
0.530,-59.363,1,1,0
0.535,-59.146,1,1,0
0.540,-59.580,1,1,0
0.545,-58.059,1,1,0
0.550,-56.973,1,1,0
0.555,-57.516,1,1,0
0.560,-56.973,1,1,0
0.565,-56.321,1,1,0
0.570,-55.996,1,1,0
0.575,-55.670,1,1,0
0.580,-56.321,1,1,0
0.585,-54.801,1,1,0
0.590,-54.149,1,1,0
0.595,-54.258,1,1,0
0.600,-52.411,1,1,0
0.605,-49.695,1,1,0
0.610,-49.261,1,1,0
0.615,-48.826,1,1,0
0.620,-46.980,1,1,0
0.625,-45.350,1,1,0
0.630,-43.938,1,1,0
0.635,-43.286,1,1,0
0.640,-41.548,1,1,0
0.645,-40.245,1,1,0
0.650,-38.941,1,1,0
0.655,-39.159,1,1,0
0.660,-36.334,1,1,0
0.665,-35.248,1,1,0
0.670,-34.053,1,1,0
0.675,-33.076,1,1,0
0.680,-31.120,1,1,0
0.685,-30.034,1,1,0
0.690,-28.405,1,1,0
0.695,-28.079,1,1,0
0.700,-26.449,1,1,0
0.705,-25.146,1,1,0
0.710,-23.951,1,1,0
0.715,-23.299,1,1,0
0.720,-21.235,1,1,0
0.725,-19.715,1,1,0
0.730,-18.737,1,1,0
0.735,-18.737,1,1,0
0.740,-16.347,1,1,0
0.745,-15.152,1,1,0
0.750,-14.609,1,1,0
0.755,-15.261,1,1,0
0.760,-14.392,1,1,0
0.765,-15.152,1,1,0
0.770,-15.261,1,1,0
0.775,-15.044,1,1,0
0.780,-13.849,1,1,0
0.785,-13.414,1,1,0
0.790,-13.849,1,1,0
0.795,-13.414,1,1,0
0.800,-12.980,1,1,0
0.805,-14.066,1,1,0
0.810,-15.478,1,0,0
0.815,-15.695,1,0,0
0.820,-17.108,1,0,0
0.825,-18.628,1,0,0
0.830,-20.258,1,0,0
0.835,-22.647,1,0,0
0.840,-21.778,1,0,0
0.845,-21.453,0,0,0
0.850,-21.778,0,0,0
0.855,-21.344,0,0,0
0.860,-20.909,0,0,0
0.865,-19.823,0,0,0
0.870,-19.823,0,0,0
0.875,-19.063,0,0,0
0.880,-16.673,0,0,0
0.885,-15.370,0,0,0
0.890,-12.871,0,0,0
0.895,-11.894,0,0,0
0.900,-15.804,0,0,0
0.905,-22.865,0,0,0
0.910,-32.532,0,0,0
0.915,-39.376,0,0,0
0.920,-41.005,0,0,0
0.925,-41.222,0,0,0
0.930,-43.286,0,0,0
0.935,-45.459,0,0,0
0.940,-47.631,0,0,0
0.945,-50.021,0,0,0
0.950,-51.976,0,0,0
0.955,-52.085,0,0,0
0.960,-51.976,0,0,0
0.965,-52.520,0,0,0
0.970,-52.954,0,0,0
0.975,-51.542,0,0,0
0.980,-51.433,0,0,0
0.985,-51.868,0,0,0
0.990,-52.085,0,0,0
0.995,-51.433,0,0,0
1.000,-49.913,0,0,0
1.005,-50.999,0,0,0
1.010,-51.976,0,0,0
1.015,-50.238,0,0,0
1.020,-50.021,0,0,0
1.025,-51.433,0,0,0
1.030,-50.456,0,0,0
1.035,-50.564,0,0,0
1.040,-49.695,0,0,0
1.045,-50.890,0,0,0
1.050,-51.542,0,0,0
1.055,-51.651,0,0,0
1.060,-52.302,0,0,0
1.065,-52.520,0,0,0
1.070,-52.520,0,0,0
1.075,-51.216,0,0,0
1.080,-51.325,0,0,0
1.085,-52.085,0,0,0
1.090,-51.325,0,0,0
1.095,-49.478,0,0,0
1.100,-48.609,0,0,0
1.105,-47.414,0,0,0
1.110,-46.762,0,0,0
1.115,-44.155,0,0,0
1.120,-44.373,0,0,0
1.125,-44.590,0,0,0
1.130,-43.395,0,0,0
1.135,-43.069,0,0,0
1.140,-42.635,0,0,0
1.145,-42.852,0,0,0
1.150,-42.743,0,0,0
1.155,-42.200,0,0,0
1.160,-43.286,0,0,0
1.165,-45.676,0,0,0
1.170,-44.590,0,0,0
1.175,-43.612,0,0,0
1.180,-41.766,0,0,0
1.185,-40.571,0,0,0
1.190,-38.833,0,0,0
1.195,-37.203,0,0,0
1.200,-37.095,0,0,0
1.205,-36.986,0,0,0
1.210,-35.357,0,0,0
1.215,-34.705,0,0,0
1.220,-35.139,0,0,0
1.225,-35.031,0,0,0
1.230,-34.162,0,0,0
1.235,-34.379,0,0,0
1.240,-36.334,0,0,0
1.245,-38.507,0,0,0
1.250,-37.529,0,0,0
1.255,-38.398,0,0,0
1.260,-38.941,0,0,0
1.265,-39.484,0,0,0
1.270,-38.181,0,0,0
1.275,-36.986,0,0,0
1.280,-37.421,0,0,0
1.285,-35.031,0,0,0
1.290,-32.207,0,0,0
1.295,-29.817,0,0,0
1.300,-28.513,0,0,0
1.305,-25.254,0,0,0
1.310,-23.082,0,0,0
1.315,-20.801,0,0,0
1.320,-19.497,0,0,0
1.325,-19.063,0,0,0
1.330,-15.695,0,0,0
1.335,-15.370,0,0,0
1.340,-16.890,0,0,0
1.345,-15.261,0,0,0
1.350,-14.392,0,0,0
1.355,-15.261,0,0,0
1.360,-15.913,0,0,0
1.365,-15.261,0,0,0
1.370,-15.804,0,0,0
1.375,-16.564,0,0,0
1.380,-18.520,0,0,0
1.385,-19.389,0,0,0
1.390,-20.258,0,0,0
1.395,-20.258,0,0,0
1.400,-21.670,0,0,0
1.405,-20.584,0,0,0
1.410,-19.171,0,0,0
1.415,-19.171,0,0,0
1.420,-23.082,0,0,0
1.425,-25.146,0,0,0
1.430,-27.427,0,0,0
1.435,-30.251,0,0,0
1.440,-32.315,0,0,0
1.445,-31.555,0,0,0
1.450,-30.251,0,0,0
1.455,-29.165,0,0,0
1.460,-26.992,0,0,0
1.465,-24.277,0,0,1
1.470,-23.951,0,0,1
1.475,-24.820,0,0,1
1.480,-25.472,0,0,1
1.485,-24.494,0,0,1
1.490,-23.951,0,0,1
1.495,-25.146,0,0,1
1.500,-24.168,0,0,1
1.505,-23.842,0,0,1
1.510,-23.951,0,0,1
1.515,-26.123,0,0,1
1.520,-27.101,0,0,1
1.525,-26.884,0,0,1
1.530,-28.187,0,0,1
1.535,-30.903,0,0,1
1.540,-31.881,0,0,1
1.545,-34.379,0,0,1
1.550,-37.964,0,0,1
1.555,-43.069,0,0,1
1.560,-44.155,0,0,1
1.565,-46.111,0,0,1
1.570,-46.328,0,0,1
1.575,-46.545,0,0,1
1.580,-44.373,0,0,1
1.585,-42.200,0,0,1
1.590,-40.788,0,0,1
1.595,-40.897,0,0,1
1.600,-39.919,0,0,1
1.605,-39.702,0,0,1
1.610,-40.136,0,0,1
1.615,-41.657,0,0,1
1.620,-42.960,0,0,1
1.625,-41.766,0,0,1
1.630,-43.504,0,0,1
1.635,-46.871,0,0,1
1.640,-47.088,0,0,1
1.645,-47.957,0,0,1
1.650,-48.392,0,0,1
1.655,-48.609,0,0,1
1.660,-46.762,0,0,1
1.665,-46.545,0,0,1
1.670,-48.500,0,0,1
1.675,-48.392,0,0,1
1.680,-46.545,0,0,1
1.685,-46.654,0,0,1
1.690,-46.219,0,0,1
1.695,-46.328,0,0,1
1.700,-46.980,0,0,1
1.705,-48.174,0,0,1
1.710,-48.935,0,0,1
1.715,-49.369,0,0,1
1.720,-49.478,0,0,1
1.725,-50.238,0,0,1
1.730,-51.651,0,0,1
1.735,-48.283,0,0,1
1.740,-46.654,0,0,1
1.745,-46.002,0,0,1
1.750,-46.762,0,0,1
1.755,-46.545,0,0,1
1.760,-45.676,0,0,1
1.765,-44.807,0,0,1
1.770,-44.916,0,0,1
1.775,-44.481,0,0,1
1.780,-43.612,0,0,1
1.785,-43.829,0,0,1
1.790,-45.242,0,0,1
1.795,-44.698,0,0,1
1.800,-44.373,0,0,1
1.805,-44.373,0,0,1
1.810,-45.133,0,0,1
1.815,-46.762,0,0,1
1.820,-46.871,0,0,1
1.825,-47.849,0,0,1
1.830,-49.804,0,0,1
1.835,-48.283,0,0,1
1.840,-48.718,0,0,1
1.845,-49.261,1,0,1
1.850,-50.021,1,0,1
1.855,-48.935,1,0,1
1.860,-47.740,1,0,1
1.865,-48.826,1,0,1
1.870,-50.456,1,0,1
1.875,-50.456,1,0,1
1.880,-50.890,1,0,1
1.885,-51.868,1,0,1
1.890,-52.954,1,0,1
1.895,-59.363,1,0,1
1.900,-66.315,1,0,0
1.905,-70.986,1,0,0
1.910,-69.791,1,0,0
1.915,-65.555,1,0,0
1.920,-62.948,1,0,0
1.925,-61.427,1,0,0
1.930,-59.037,1,1,0
1.935,-57.190,1,1,0
1.940,-56.539,1,1,0
1.945,-55.452,1,1,0
1.950,-55.344,1,1,0
1.955,-54.366,1,1,0
1.960,-54.475,1,1,0
1.965,-54.909,1,1,0
1.970,-53.823,1,1,0
1.975,-53.171,1,1,0
1.980,-52.845,1,1,0
1.985,-51.976,1,1,0
1.990,-50.347,1,1,0
1.995,-48.392,1,1,0
2.000,-46.436,1,1,0
2.005,-44.807,1,1,0
2.010,-42.417,1,1,0
2.015,-39.159,1,1,0
2.020,-36.334,1,1,0
2.025,-33.510,1,1,0
2.030,-30.577,1,1,0
2.035,-27.210,1,1,0
2.040,-24.929,1,1,0
2.045,-22.973,1,1,0
2.050,-21.778,1,1,0
2.055,-16.890,1,1,0
2.060,-15.152,1,1,0
2.065,-13.849,1,1,0
2.070,-12.219,1,1,0
2.075,-11.133,1,1,0
2.080,-11.133,1,1,0
2.085,-12.219,1,1,0
2.090,-10.807,1,1,0
2.095,-10.590,1,1,0
2.100,-11.568,1,1,0
2.105,-12.328,1,1,0
2.110,-12.545,1,1,0
2.115,-13.957,1,0,0
2.120,-17.542,1,0,0
2.125,-18.954,1,0,0
2.130,-19.171,1,0,0
2.135,-19.497,1,0,0
2.140,-18.520,1,0,0
2.145,-16.890,1,0,0
2.150,-17.108,0,0,0
2.155,-17.325,0,0,0
2.160,-18.520,0,0,0
2.165,-19.171,0,0,0
2.170,-19.389,0,0,0
2.175,-18.846,0,0,0
2.180,-19.171,0,0,0
2.185,-16.347,0,0,0
2.190,-17.977,0,0,0
2.195,-26.449,0,0,0
2.200,-41.005,0,0,0
2.205,-49.152,0,0,0
2.210,-53.606,0,0,0
2.215,-56.973,0,0,0
2.220,-59.037,0,0,0
2.225,-59.689,0,0,0
2.230,-60.232,0,0,0
2.235,-60.341,0,0,0
2.240,-59.254,0,0,0
2.245,-57.734,0,0,0
2.250,-53.823,0,0,0
2.255,-50.782,0,0,0
2.260,-49.913,0,0,0
2.265,-47.305,0,0,0
2.270,-44.590,0,0,0
2.275,-42.960,0,0,0
2.280,-42.635,0,0,0
2.285,-40.897,0,0,0
2.290,-41.005,0,0,0
2.295,-40.245,0,0,0
2.300,-41.114,0,0,0
2.305,-41.114,0,0,0
2.310,-43.178,0,0,0
2.315,-43.938,0,0,0
2.320,-44.807,0,0,0
2.325,-45.350,0,0,0
2.330,-46.871,0,0,0
2.335,-49.478,0,0,0
2.340,-49.913,0,0,0
2.345,-49.695,0,0,0
2.350,-50.238,0,0,0
2.355,-51.325,0,0,0
2.360,-51.651,0,0,0
2.365,-50.782,0,0,0
2.370,-49.695,0,0,0
2.375,-50.130,0,0,0
2.380,-47.849,0,0,0
2.385,-46.980,0,0,0
2.390,-45.676,0,0,0
2.395,-43.829,0,0,0
2.400,-43.286,0,0,0
2.405,-41.766,0,0,0
2.410,-40.571,0,0,0
2.415,-40.571,0,0,0
2.420,-40.028,0,0,0
2.425,-39.376,0,0,0
2.430,-38.290,0,0,0
2.435,-39.159,0,0,0
2.440,-39.593,0,0,0
2.445,-40.353,0,0,0
2.450,-39.702,0,0,0
2.455,-40.462,0,0,0
2.460,-40.136,0,0,0
2.465,-39.702,0,0,0
2.470,-39.919,0,0,0
2.475,-41.548,0,0,0
2.480,-40.788,0,0,0
2.485,-42.091,0,0,0
2.490,-40.462,0,0,0
2.495,-40.353,0,0,0
2.500,-39.810,0,0,0
2.505,-39.050,0,0,0
2.510,-39.050,0,0,0
2.515,-39.484,0,0,0
2.520,-38.724,0,0,0
2.525,-37.312,0,0,0
2.530,-37.203,0,0,0
2.535,-36.986,0,0,0
2.540,-35.139,0,0,0
2.545,-34.053,0,0,0
2.550,-33.727,0,0,0
2.555,-31.772,0,0,0
2.560,-29.817,0,0,0
2.565,-27.753,0,0,0
2.570,-26.992,0,0,0
2.575,-24.060,0,0,0
2.580,-21.996,0,0,0
2.585,-20.040,0,0,0
2.590,-19.063,0,0,0
2.595,-17.542,0,0,0
2.600,-14.935,0,0,0
2.605,-13.414,0,0,0
2.610,-13.197,0,0,0
2.615,-12.328,0,0,0
2.620,-10.916,0,0,0
2.625,-10.699,0,0,0
2.630,-11.785,0,0,0
2.635,-12.328,0,0,0
2.640,-10.807,0,0,0
2.645,-10.481,0,0,0
2.650,-11.785,0,0,0
2.655,-12.437,0,0,0
2.660,-13.740,0,0,0
2.665,-17.542,0,0,0
2.670,-22.973,0,0,0
2.675,-28.079,0,0,0
2.680,-27.861,0,0,0
2.685,-26.775,0,0,0
2.690,-25.037,0,0,0
2.695,-20.909,0,0,1
2.700,-18.520,0,0,1
2.705,-19.280,0,0,1
2.710,-21.018,0,0,1
2.715,-21.996,0,0,1
2.720,-21.887,0,0,1
2.725,-21.561,0,0,1
2.730,-22.322,0,0,1
2.735,-21.235,0,0,1
2.740,-22.213,0,0,1
2.745,-23.951,0,0,1
2.750,-25.689,0,0,1
2.755,-26.884,0,0,1
2.760,-28.839,0,0,1
2.765,-34.379,0,0,1
2.770,-38.072,0,0,1
2.775,-41.983,0,0,1
2.780,-45.350,0,0,1
2.785,-48.826,0,0,1
2.790,-51.976,0,0,1
2.795,-53.171,0,0,1
2.800,-55.561,0,0,1
2.805,-54.801,0,0,1
2.810,-53.280,0,0,1
2.815,-47.849,0,0,1
2.820,-45.459,0,0,1
2.825,-45.024,0,0,1
2.830,-42.417,0,0,1
2.835,-40.679,0,0,1
2.840,-38.833,0,0,1
2.845,-39.267,0,0,1
2.850,-38.941,0,0,1
2.855,-39.484,0,0,1
2.860,-41.548,0,0,1
2.865,-44.373,0,0,1
2.870,-47.305,0,0,1
2.875,-47.305,0,0,1
2.880,-48.066,0,0,1
2.885,-49.695,0,0,1
2.890,-47.305,0,0,1
2.895,-45.350,0,0,1
2.900,-43.612,0,0,1
2.905,-45.350,0,0,1
2.910,-46.219,0,0,1
2.915,-46.436,0,0,1
2.920,-47.414,0,0,1
2.925,-48.283,0,0,1
2.930,-48.718,0,0,1
2.935,-48.500,0,0,1
2.940,-47.523,0,0,1
2.945,-46.980,0,0,1
2.950,-45.133,0,0,1
2.955,-43.829,0,0,1
2.960,-43.612,0,0,1
2.965,-45.459,0,0,1
2.970,-45.785,0,0,1
2.975,-46.328,0,0,1
2.980,-46.545,0,0,1
2.985,-47.414,0,0,1
2.990,-46.980,0,0,1
2.995,-47.740,0,0,1
3.000,-49.587,0,0,0
3.005,-50.021,0,0,0
3.010,-47.849,0,0,0
3.015,-48.500,1,0,0
3.020,-48.718,1,0,0
3.025,-50.347,1,0,0
3.030,-49.152,1,0,0
3.035,-49.261,1,0,0
3.040,-50.999,1,0,0
3.045,-50.456,1,0,0
3.050,-49.369,1,0,0
3.055,-49.152,1,0,0
3.060,-48.609,1,0,0
3.065,-46.980,1,0,0
3.070,-46.654,1,0,0
3.075,-45.676,1,0,0
3.080,-46.980,1,0,0
3.085,-49.043,1,1,0
3.090,-50.673,1,1,0
3.095,-50.890,1,1,0
3.100,-50.456,1,1,0
3.105,-50.782,1,1,0
3.110,-51.216,1,1,0
3.115,-52.845,1,1,0
3.120,-54.692,1,1,0
3.125,-53.280,1,1,0
3.130,-50.130,1,1,0
3.135,-47.957,1,1,0
3.140,-48.392,1,1,0
3.145,-48.500,1,1,0
3.150,-48.066,1,1,0
3.155,-47.957,1,1,0
3.160,-49.261,1,1,0
3.165,-47.197,1,1,0
3.170,-46.219,1,1,0
3.175,-46.111,1,1,0
3.180,-45.893,1,1,0
3.185,-44.481,1,1,0
3.190,-43.178,1,1,0
3.195,-41.983,1,1,0
3.200,-41.331,1,1,0
3.205,-40.897,1,1,0
3.210,-38.941,1,1,0
3.215,-38.181,1,1,0
3.220,-37.095,1,1,0
3.225,-35.791,1,1,0
3.230,-34.596,1,1,0
3.235,-33.184,1,1,0
3.240,-31.446,1,1,0
3.245,-28.513,1,1,0
3.250,-25.798,1,1,0
3.255,-24.494,1,1,0
3.260,-22.104,1,1,0
3.265,-18.194,1,1,0
3.270,-15.587,1,1,0
3.275,-16.130,1,1,0
3.280,-12.002,1,1,0
3.285,-10.047,1,1,0
3.290,-8.852,1,1,0
3.295,-8.635,1,1,0
3.300,-7.440,1,1,0
3.305,-6.788,1,1,0
3.310,-7.114,1,1,0
3.315,-8.417,1,1,0
3.320,-8.526,1,1,0
3.325,-9.178,1,1,0
3.330,-10.807,1,1,0
3.335,-13.957,1,1,0
3.340,-15.044,1,1,0
3.345,-15.370,1,1,0
3.350,-14.826,1,1,0
3.355,-14.283,1,1,0
3.360,-13.088,1,1,0
3.365,-12.763,1,0,0
3.370,-13.414,1,0,0
3.375,-15.913,1,0,0
3.380,-17.977,1,0,0
3.385,-18.411,0,0,0
3.390,-18.846,0,0,0
3.395,-19.715,0,0,0
3.400,-17.977,0,0,0
3.405,-15.478,0,0,0
3.410,-13.197,0,0,0
3.415,-17.542,0,0,0
3.420,-27.427,0,0,0
3.425,-38.181,0,0,0
3.430,-45.676,0,0,0
3.435,-51.542,0,0,0
3.440,-53.497,0,0,0
3.445,-55.670,0,0,0
3.450,-58.059,0,0,0
3.455,-60.558,0,0,0
3.460,-62.404,0,0,0
3.465,-62.730,0,0,0
3.470,-62.839,0,0,0
3.475,-61.535,0,0,0
3.480,-59.689,0,0,0
3.485,-56.539,0,0,0
3.490,-55.344,0,0,0
3.495,-52.085,0,0,0
3.500,-50.021,0,0,0
3.505,-47.957,0,0,0
3.510,-48.500,0,0,0
3.515,-44.481,0,0,0
3.520,-43.069,0,0,0
3.525,-42.743,0,0,0
3.530,-43.829,0,0,0
3.535,-43.178,0,0,0
3.540,-41.548,0,0,0
3.545,-41.222,0,0,0
3.550,-42.309,0,0,0
3.555,-42.852,0,0,0
3.560,-43.069,0,0,0
3.565,-43.721,0,0,0
3.570,-45.350,0,0,0
3.575,-46.328,0,0,0
3.580,-47.197,0,0,0
3.585,-48.500,0,0,0
3.590,-49.369,0,0,0
3.595,-49.043,0,0,0
3.600,-49.261,0,0,0
3.605,-49.369,0,0,0
3.610,-49.152,0,0,0
3.615,-47.957,0,0,0
3.620,-46.871,0,0,0
3.625,-46.436,0,0,0
3.630,-46.002,0,0,0
3.635,-43.612,0,0,0
3.640,-43.069,0,0,0
3.645,-41.657,0,0,0
3.650,-41.766,0,0,0
3.655,-39.484,0,0,0
3.660,-38.833,0,0,0
3.665,-38.181,0,0,0
3.670,-41.548,0,0,0
3.675,-49.478,0,0,0
3.680,-53.063,0,0,0
3.685,-47.631,0,0,0
3.690,-39.919,0,0,0
3.695,-35.683,0,0,0
3.700,-35.900,0,0,0
3.705,-40.788,0,0,0
3.710,-44.807,0,0,0
3.715,-45.567,0,0,0
3.720,-43.395,0,0,0
3.725,-42.091,0,0,0
3.730,-38.615,0,0,0
3.735,-37.203,0,0,0
3.740,-36.986,0,0,0
3.745,-37.312,0,0,0
3.750,-35.465,0,0,0
3.755,-33.836,0,0,0
3.760,-32.315,0,0,0
3.765,-32.098,0,0,0
3.770,-31.012,0,0,0
3.775,-29.382,0,0,0
3.780,-28.405,0,0,0
3.785,-28.079,0,0,0
3.790,-26.884,0,0,0
3.795,-25.689,0,0,0
3.800,-24.277,0,0,0
3.805,-23.734,0,0,0
3.810,-21.561,0,0,0
3.815,-19.823,0,0,0
3.820,-17.542,0,0,0
3.825,-16.564,0,0,0
3.830,-14.718,0,0,0
3.835,-13.523,0,0,0
3.840,-13.632,0,0,0
3.845,-14.066,0,0,0
3.850,-13.414,0,0,0
3.855,-13.197,0,0,0
3.860,-12.545,0,0,0
3.865,-13.740,0,0,0
3.870,-14.066,0,0,0
3.875,-14.283,0,0,0
3.880,-15.261,0,0,0
3.885,-15.695,0,0,0
3.890,-15.261,0,0,0
3.895,-16.564,0,0,0
3.900,-19.063,0,0,0
3.905,-22.647,0,0,0
3.910,-24.494,0,0,0
3.915,-26.884,0,0,0
3.920,-32.315,0,0,0
3.925,-35.357,0,0,0
3.930,-37.964,0,0,0
3.935,-39.159,0,0,0
3.940,-39.484,0,0,0
3.945,-36.877,0,0,0
3.950,-32.532,0,0,0
3.955,-27.861,0,0,1
3.960,-23.625,0,0,1
3.965,-21.778,0,0,1
3.970,-21.561,0,0,1
3.975,-21.996,0,0,1
3.980,-22.539,0,0,1
3.985,-21.235,0,0,1
3.990,-20.909,0,0,1
3.995,-20.258,0,0,1
4.000,-22.430,0,0,1
4.005,-24.060,0,0,1
4.010,-26.449,0,0,1
4.015,-29.056,0,0,1
4.020,-31.881,0,0,1
4.025,-33.836,0,0,1
4.030,-36.660,0,0,1
4.035,-40.245,0,0,1
4.040,-44.373,0,0,1
4.045,-46.980,0,0,1
4.050,-49.913,0,0,1
4.055,-52.194,0,0,1
4.060,-53.714,0,0,1
4.065,-53.389,0,0,1
4.070,-50.673,0,0,1
4.075,-46.654,0,0,1
4.080,-44.481,0,0,1
4.085,-40.679,0,0,1
4.090,-38.941,0,0,1
4.095,-37.312,0,0,1
4.100,-37.529,0,0,1
4.105,-36.334,0,0,1
4.110,-36.769,0,0,1
4.115,-38.072,0,0,1
4.120,-41.657,0,0,1
4.125,-44.155,0,0,1
4.130,-45.350,0,0,1
4.135,-48.935,0,0,1
4.140,-48.935,0,0,1
4.145,-46.980,1,1,1
4.150,-47.631,1,1,1
4.155,-47.197,1,1,1
4.160,-46.762,1,1,1
4.165,-46.002,1,1,1
4.170,-45.242,1,1,1
4.175,-45.785,1,1,1
4.180,-45.459,1,1,1
4.185,-44.481,1,1,1
4.190,-43.829,1,1,1
4.195,-45.676,1,1,1
4.200,-43.612,1,1,1
4.205,-42.309,1,1,1
4.210,-41.766,1,1,1
4.215,-42.091,1,1,1
4.220,-41.983,1,1,1
4.225,-41.114,1,1,1
4.230,-40.788,1,1,1
4.235,-42.091,1,1,1
4.240,-41.766,1,1,1
4.245,-42.091,1,1,1
4.250,-42.417,1,1,1
4.255,-43.286,1,1,0
4.260,-44.264,1,1,0
4.265,-44.481,1,1,0
4.270,-44.807,1,1,0
4.275,-45.893,1,1,0
4.280,-46.219,1,1,0
4.285,-47.414,1,1,0
4.290,-46.328,1,1,0
4.295,-47.849,1,1,0
4.300,-47.088,1,1,0
4.305,-47.305,1,1,0
4.310,-47.197,1,1,0
4.315,-48.718,1,1,0
4.320,-48.392,1,1,0
4.325,-47.957,1,1,0
4.330,-48.935,1,1,0
4.335,-49.478,1,1,0
4.340,-50.456,1,1,0
4.345,-50.021,1,1,0
4.350,-50.673,1,1,0
4.355,-51.107,1,1,0
4.360,-50.456,1,1,0
4.365,-50.347,1,1,0
4.370,-50.673,1,1,0
4.375,-51.107,1,1,0
4.380,-50.673,1,1,0
4.385,-52.302,1,1,0
4.390,-53.606,1,1,0
4.395,-52.628,1,1,0
4.400,-50.347,1,1,0
4.405,-48.718,1,1,0
4.410,-48.718,1,1,0
4.415,-47.957,1,1,0
4.420,-46.545,1,1,0
4.425,-46.436,1,1,0
4.430,-48.935,1,1,0
4.435,-48.935,1,1,0
4.440,-47.957,1,1,0
4.445,-47.631,1,1,0
4.450,-48.718,1,1,0
4.455,-49.804,1,1,0
4.460,-48.392,1,1,0
4.465,-47.631,1,1,0
4.470,-46.762,1,1,0
4.475,-46.436,1,1,0
4.480,-46.545,1,1,0
4.485,-46.111,1,1,0
4.490,-44.590,1,1,0
4.495,-41.548,1,1,0
4.500,-38.724,1,1,0
4.505,-36.660,1,1,0
4.510,-35.357,1,1,0
4.515,-32.641,1,1,0
4.520,-30.143,1,1,0
4.525,-28.187,1,1,0
4.530,-26.992,1,1,0
4.535,-24.060,1,1,0
4.540,-21.778,1,1,0
4.545,-19.932,1,1,0
4.550,-19.171,1,1,0
4.555,-17.759,1,1,0
4.560,-17.759,1,1,0
4.565,-18.846,1,1,0
4.570,-18.520,1,0,0
4.575,-17.651,1,0,0
4.580,-16.239,1,0,0
4.585,-15.370,1,0,0
4.590,-15.261,1,0,0
