=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.09.18 11:03:14 =~=~=~=~=~=~=~=~=~=~=~=
time,session_info.load_cell_force,toe_triggered,mid_triggered,heel_triggered
0.995,-47.631,0,0,1
1.000,-46.871,0,0,1
1.005,-47.305,0,0,1
1.010,-49.478,0,0,1
1.015,-49.478,0,0,1
1.020,-48.066,0,0,1
1.025,-48.283,0,0,1
1.030,-53.714,0,0,1
1.035,-55.452,0,0,1
1.040,-56.647,0,0,1
1.045,-56.104,0,0,1
1.050,-55.778,0,0,1
1.055,-54.258,0,0,1
1.060,-53.606,0,0,1
1.065,-53.823,0,0,1
1.070,-55.127,0,0,1
1.075,-53.389,0,0,1
1.080,-53.606,0,0,1
1.085,-55.127,0,0,1
1.090,-55.235,0,0,1
1.095,-55.670,0,0,1
1.100,-55.778,0,0,1
1.105,-56.647,0,0,1
1.110,-56.647,0,0,1
1.115,-57.190,0,0,1
1.120,-57.516,0,0,1
1.125,-59.363,0,0,1
1.130,-59.363,0,0,1
1.135,-58.928,0,0,1
1.140,-59.472,0,0,1
1.145,-60.884,0,0,1
1.150,-61.318,0,0,1
1.155,-60.666,0,0,1
1.160,-60.884,0,0,1
1.165,-62.079,0,0,1
1.170,-61.318,0,0,1
1.175,-60.666,0,0,1
1.180,-61.535,0,0,1
1.185,-62.187,0,0,1
1.190,-62.079,0,0,1
1.195,-62.296,0,0,1
1.200,-62.730,0,0,1
1.205,-63.599,0,0,1
1.210,-64.142,0,0,1
1.215,-63.599,0,0,1
1.220,-64.034,0,0,1
1.225,-65.011,0,0,1
1.230,-64.686,0,0,1
1.235,-63.925,0,0,1
1.240,-64.251,0,0,1
1.245,-64.142,0,0,1
1.250,-63.817,0,0,1
1.255,-63.491,0,0,1
1.260,-63.165,0,0,1
1.265,-64.360,0,0,1
1.270,-63.273,0,0,1
1.275,-62.622,0,0,1
1.280,-63.491,0,0,1
1.285,-65.120,0,0,1
1.290,-64.468,0,0,1
1.295,-65.229,0,0,1
1.300,-66.315,0,0,1
1.305,-67.944,0,0,1
1.310,-66.858,0,0,1
1.315,-67.184,0,0,1
1.320,-67.944,0,0,1
1.325,-68.379,0,0,1
1.330,-68.053,0,0,1
1.335,-67.510,0,0,1
1.340,-69.139,0,0,1
1.345,-67.510,0,0,1
1.350,-65.989,0,0,1
1.355,-65.446,0,0,1
1.360,-65.337,0,0,1
1.365,-64.903,0,0,1
1.370,-63.382,0,0,1
1.375,-63.165,0,0,1
1.380,-62.948,0,0,1
1.385,-62.513,1,0,1
1.390,-61.970,1,0,1
1.395,-62.187,1,0,1
1.400,-62.404,1,0,1
1.405,-61.210,1,1,1
1.410,-60.992,1,1,1
1.415,-60.015,1,1,0
1.420,-59.797,1,1,0
1.425,-59.797,1,1,0
1.430,-57.734,1,1,0
1.435,-56.321,1,1,0
1.440,-55.018,1,1,0
1.445,-52.520,1,1,0
1.450,-50.456,1,1,0
1.455,-47.740,1,1,0
1.460,-47.414,1,1,0
1.465,-43.721,1,1,0
1.470,-40.897,1,1,0
1.475,-39.376,1,1,0
1.480,-39.159,1,1,0
1.485,-36.334,1,1,0
1.490,-34.053,1,1,0
1.495,-32.424,1,1,0
1.500,-31.012,1,1,0
1.505,-28.405,1,1,0
1.510,-26.449,1,1,0
1.515,-25.472,1,1,0
1.520,-23.734,1,1,0
1.525,-21.344,1,1,0
1.530,-20.475,1,1,0
1.535,-19.497,1,1,0
1.540,-17.216,1,1,0
1.545,-15.261,1,1,0
1.550,-14.501,1,1,0
1.555,-15.478,1,1,0
1.560,-15.587,1,1,0
1.565,-14.826,1,1,0
1.570,-15.152,1,1,0
1.575,-17.977,1,1,0
1.580,-16.782,1,1,0
1.585,-16.564,1,1,0
1.590,-18.085,1,0,0
1.595,-18.954,1,0,0
1.600,-19.389,1,0,0
1.605,-18.194,1,0,0
1.610,-18.954,0,0,0
1.615,-21.344,0,0,0
1.620,-22.865,0,0,0
1.625,-22.865,0,0,0
1.630,-22.865,0,0,0
1.635,-25.146,0,0,0
1.640,-24.929,0,0,0
1.645,-23.625,0,0,0
1.650,-22.756,0,0,0
1.655,-22.322,0,0,0
1.660,-23.082,0,0,0
1.665,-28.296,0,0,0
1.670,-34.053,0,0,0
1.675,-42.309,0,0,0
1.680,-46.436,0,0,0
1.685,-46.762,0,0,0
1.690,-46.654,0,0,0
1.695,-48.174,0,0,0
1.700,-48.609,0,0,0
1.705,-49.152,0,0,0
1.710,-48.392,0,0,0
1.715,-49.261,0,0,0
1.720,-46.545,0,0,0
1.725,-45.676,0,0,0
1.730,-44.047,0,0,0
1.735,-43.829,0,0,0
1.740,-41.874,0,0,0
1.745,-40.571,0,0,0
1.750,-41.114,0,0,0
1.755,-40.136,0,0,0
1.760,-38.398,0,0,0
1.765,-38.398,0,0,0
1.770,-39.702,0,0,0
1.775,-41.005,0,0,0
1.780,-40.788,0,0,0
1.785,-41.440,0,0,0
1.790,-43.829,0,0,0
1.795,-43.612,0,0,0
1.800,-43.938,0,0,0
1.805,-44.481,0,0,0
1.810,-45.785,0,0,0
1.815,-45.893,0,0,0
1.820,-44.916,0,0,0
1.825,-45.133,0,0,0
1.830,-47.305,0,0,0
1.835,-47.414,0,0,0
1.840,-46.436,0,0,0
1.845,-46.980,0,0,0
1.850,-48.283,0,0,0
1.855,-48.283,0,0,0
1.860,-48.174,0,0,0
1.865,-48.826,0,0,0
1.870,-49.695,0,0,0
1.875,-49.804,0,0,0
1.880,-48.283,0,0,0
1.885,-47.849,0,0,0
1.890,-48.392,0,0,0
1.895,-47.088,0,0,0
1.900,-46.654,0,0,0
1.905,-46.762,0,0,0
1.910,-47.849,0,0,0
1.915,-44.807,0,0,0
1.920,-43.612,0,0,0
1.925,-42.200,0,0,0
1.930,-41.440,0,0,0
1.935,-39.593,0,0,0
1.940,-37.855,0,0,0
1.945,-36.660,0,0,0
1.950,-35.357,0,0,0
1.955,-32.750,0,0,0
1.960,-30.577,0,0,0
1.965,-29.491,0,0,0
1.970,-28.079,0,0,0
1.975,-26.558,0,0,0
1.980,-25.146,0,0,0
1.985,-25.146,0,0,0
1.990,-24.168,0,0,0
1.995,-23.734,0,0,0
2.000,-23.516,0,0,0
2.005,-25.689,0,0,0
2.010,-25.254,0,0,0
2.015,-24.494,0,0,0
2.020,-25.363,0,0,0
2.025,-26.667,0,0,0
2.030,-26.123,0,0,0
2.035,-25.580,0,0,0
2.040,-24.711,0,0,0
2.045,-23.408,0,0,0
2.050,-22.104,0,0,0
2.055,-20.040,0,0,0
2.060,-17.433,0,0,0
2.065,-16.564,0,0,0
2.070,-13.414,0,0,0
2.075,-10.590,0,0,0
2.080,-9.178,0,0,0
2.085,-10.047,0,0,0
2.090,-9.069,0,0,0
2.095,-8.526,0,0,0
2.100,-8.092,0,0,0
2.105,-9.721,0,0,0
2.110,-12.545,0,0,0
2.115,-15.478,0,0,0
2.120,-17.325,0,0,0
2.125,-18.846,0,0,0
2.130,-20.692,0,0,0
2.135,-21.778,0,0,0
2.140,-21.887,0,0,0
2.145,-22.647,0,0,0
2.150,-22.865,0,0,0
2.155,-23.516,0,0,0
2.160,-26.341,0,0,0
2.165,-30.903,0,0,0
2.170,-33.619,0,0,0
2.175,-36.986,0,0,0
2.180,-42.635,0,0,0
2.185,-46.654,0,0,0
2.190,-45.024,0,0,0
2.195,-44.047,0,0,0
2.200,-41.874,0,0,0
2.205,-39.484,0,0,0
2.210,-34.270,0,0,0
2.215,-30.686,0,0,1
2.220,-28.839,0,0,1
2.225,-26.558,0,0,1
2.230,-26.015,0,0,1
2.235,-25.146,0,0,1
2.240,-26.232,0,0,1
2.245,-23.299,0,0,1
2.250,-20.801,0,0,1
2.255,-20.040,0,0,1
2.260,-21.018,0,0,1
2.265,-21.344,0,0,1
2.270,-22.539,0,0,1
2.275,-25.037,0,0,1
2.280,-30.469,0,0,1
2.285,-34.814,0,0,1
2.290,-37.638,0,0,1
2.295,-42.200,0,0,1
2.300,-46.654,0,0,1
2.305,-48.935,0,0,1
2.310,-49.587,0,0,1
2.315,-50.130,0,0,1
2.320,-49.369,0,0,1
2.325,-48.174,0,0,1
2.330,-45.676,0,0,1
2.335,-45.024,0,0,1
2.340,-44.264,0,0,1
2.345,-42.091,0,0,1
2.350,-41.548,0,0,1
2.355,-41.005,0,0,1
2.360,-42.743,0,0,1
2.365,-43.178,0,0,1
2.370,-43.612,0,0,1
2.375,-45.350,0,0,1
2.380,-47.957,0,0,1
2.385,-49.261,0,0,1
2.390,-50.782,0,0,1
2.395,-51.542,0,0,1
2.400,-53.606,0,0,1
2.405,-52.194,0,0,1
2.410,-49.804,0,0,1
2.415,-48.283,0,0,1
2.420,-46.654,0,0,1
2.425,-45.242,0,0,1
2.430,-44.590,0,0,1
2.435,-46.002,0,0,1
2.440,-47.305,0,0,1
2.445,-44.481,0,0,1
2.450,-44.481,0,0,1
2.455,-47.849,0,0,1
2.460,-49.369,0,0,1
2.465,-49.695,0,0,1
2.470,-49.261,0,0,1
2.475,-50.673,0,0,1
2.480,-49.587,0,0,1
2.485,-48.392,0,0,1
2.490,-48.392,0,0,1
2.495,-49.478,0,0,1
2.500,-50.456,0,0,1
2.505,-48.935,0,0,1
2.510,-49.152,0,0,1
2.515,-49.587,0,0,1
2.520,-49.369,0,0,1
2.525,-49.152,1,0,1
2.530,-49.804,1,0,1
2.535,-51.107,1,0,1
2.540,-50.238,1,0,1
2.545,-50.130,1,0,1
2.550,-50.999,1,0,1
2.555,-53.063,1,0,1
2.560,-53.932,1,0,1
2.565,-54.475,1,0,1
2.570,-56.104,1,0,1
2.575,-56.973,1,0,1
2.580,-56.104,1,0,1
2.585,-55.561,1,0,1
2.590,-54.583,1,0,1
2.595,-52.628,1,0,1
2.600,-50.130,1,0,1
2.605,-49.478,1,0,1
2.610,-50.238,1,0,1
2.615,-50.999,1,0,1
2.620,-51.976,1,0,1
2.625,-51.216,1,0,1
2.630,-52.520,1,0,1
2.635,-54.583,1,0,1
2.640,-59.797,1,0,0
2.645,-69.465,1,0,0
2.650,-75.114,1,0,0
2.655,-72.507,1,0,0
2.660,-67.184,1,0,0
2.665,-62.079,1,0,0
2.670,-59.580,1,1,0
2.675,-57.299,1,1,0
2.680,-54.583,1,1,0
2.685,-52.737,1,1,0
2.690,-52.628,1,1,0
2.695,-51.542,1,1,0
2.700,-50.999,1,1,0
2.705,-52.302,1,1,0
2.710,-54.258,1,1,0
2.715,-53.497,1,1,0
2.720,-52.520,1,1,0
2.725,-50.673,1,1,0
2.730,-49.261,1,1,0
2.735,-47.197,1,1,0
2.740,-45.024,1,1,0
2.745,-42.635,1,1,0
2.750,-40.571,1,1,0
2.755,-37.421,1,1,0
2.760,-34.705,1,1,0
2.765,-31.989,1,1,0
2.770,-30.251,1,1,0
2.775,-25.689,1,1,0
2.780,-22.647,1,1,0
2.785,-19.932,1,1,0
2.790,-18.520,1,1,0
2.795,-15.695,1,1,0
2.800,-13.414,1,1,0
2.805,-11.785,1,1,0
2.810,-12.654,1,1,0
2.815,-11.350,1,1,0
2.820,-10.916,1,1,0
2.825,-10.699,1,1,0
2.830,-11.242,1,1,0
2.835,-9.069,1,1,0
2.840,-8.743,1,1,0
2.845,-10.373,1,1,0
2.850,-10.264,1,1,0
2.855,-12.219,1,1,0
2.860,-13.740,1,0,0
2.865,-17.325,1,0,0
2.870,-17.977,1,0,0
2.875,-18.520,1,0,0
2.880,-17.433,1,0,0
2.885,-19.497,1,0,0
2.890,-17.433,1,0,0
2.895,-17.868,1,0,0
2.900,-18.846,0,0,0
2.905,-20.801,0,0,0
2.910,-20.692,0,0,0
2.915,-19.389,0,0,0
2.920,-18.628,0,0,0
2.925,-17.433,0,0,0
2.930,-18.628,0,0,0
2.935,-29.600,0,0,0
2.940,-45.024,0,0,0
2.945,-51.216,0,0,0
2.950,-54.258,0,0,0
2.955,-56.104,0,0,0
2.960,-57.516,0,0,0
2.965,-60.666,0,0,0
2.970,-59.797,0,0,0
2.975,-59.146,0,0,0
2.980,-55.887,0,0,0
2.985,-56.104,0,0,0
2.990,-52.628,0,0,0
2.995,-50.021,0,0,0
3.000,-47.849,0,0,0
3.005,-46.219,0,0,0
3.010,-43.829,0,0,0
3.015,-41.657,0,0,0
3.020,-40.462,0,0,0
3.025,-40.245,0,0,0
3.030,-39.810,0,0,0
3.035,-38.398,0,0,0
3.040,-38.615,0,0,0
3.045,-39.484,0,0,0
3.050,-40.679,0,0,0
3.055,-42.635,0,0,0
3.060,-44.807,0,0,0
3.065,-48.283,0,0,0
3.070,-49.261,0,0,0
3.075,-49.913,0,0,0
3.080,-52.194,0,0,0
3.085,-52.845,0,0,0
3.090,-51.976,0,0,0
3.095,-53.606,0,0,0
3.100,-54.909,0,0,0
3.105,-54.583,0,0,0
3.110,-53.063,0,0,0
3.115,-51.433,0,0,0
3.120,-50.673,0,0,0
3.125,-49.043,0,0,0
3.130,-46.436,0,0,0
3.135,-44.916,0,0,0
3.140,-43.395,0,0,0
3.145,-40.788,0,0,0
3.150,-39.810,0,0,0
3.155,-38.398,0,0,0
3.160,-38.615,0,0,0
3.165,-36.769,0,0,0
3.170,-36.552,0,0,0
3.175,-36.660,0,0,0
3.180,-39.919,0,0,0
3.185,-38.290,0,0,0
3.190,-38.507,0,0,0
3.195,-39.484,0,0,0
3.200,-40.679,0,0,0
3.205,-40.245,0,0,0
3.210,-41.114,0,0,0
3.215,-41.983,0,0,0
3.220,-43.829,0,0,0
3.225,-44.047,0,0,0
3.230,-43.721,0,0,0
3.235,-43.829,0,0,0
3.240,-45.459,0,0,0
3.245,-43.721,0,0,0
3.250,-44.047,0,0,0
3.255,-44.047,0,0,0
3.260,-42.635,0,0,0
3.265,-40.897,0,0,0
3.270,-37.638,0,0,0
3.275,-36.334,0,0,0
3.280,-35.031,0,0,0
3.285,-32.207,0,0,0
3.290,-28.948,0,0,0
3.295,-27.101,0,0,0
3.300,-24.494,0,0,0
3.305,-22.647,0,0,0
3.310,-21.235,0,0,0
3.315,-20.801,0,0,0
3.320,-20.258,0,0,0
3.325,-18.520,0,0,0
3.330,-16.782,0,0,0
3.335,-15.587,0,0,0
3.340,-14.066,0,0,0
3.345,-12.219,0,0,0
3.350,-12.328,0,0,0
3.355,-14.392,0,0,0
3.360,-13.088,0,0,0
3.365,-10.047,0,0,0
3.370,-9.286,0,0,0
3.375,-13.414,0,0,0
3.380,-13.523,0,0,0
3.385,-14.609,0,0,0
3.390,-15.913,0,0,0
3.395,-18.411,0,0,0
3.400,-17.651,0,0,0
3.405,-17.325,0,0,0
3.410,-19.606,0,0,0
3.415,-23.625,0,0,0
3.420,-25.689,0,0,0
3.425,-25.906,0,0,0
3.430,-25.037,0,0,0
3.435,-24.385,0,0,0
3.440,-21.453,0,0,0
3.445,-18.085,0,0,1
3.450,-16.673,0,0,1
3.455,-18.737,0,0,1
3.460,-19.823,0,0,1
3.465,-20.801,0,0,1
3.470,-21.778,0,0,1
3.475,-23.082,0,0,1
3.480,-23.625,0,0,1
3.485,-25.146,0,0,1
3.490,-26.667,0,0,1
3.495,-30.360,0,0,1
3.500,-31.989,0,0,1
3.505,-34.596,0,0,1
3.510,-40.028,0,0,1
3.515,-47.414,0,0,1
3.520,-53.280,0,0,1
3.525,-57.516,0,0,1
3.530,-61.753,0,0,1
3.535,-62.404,0,0,1
3.540,-61.644,0,0,1
3.545,-60.666,0,0,1
3.550,-56.104,0,0,1
3.555,-49.913,0,0,1
3.560,-43.504,0,0,1
3.565,-38.833,0,0,1
3.570,-37.964,0,0,1
3.575,-36.986,0,0,1
3.580,-34.270,0,0,1
3.585,-35.139,0,0,1
3.590,-36.986,0,0,1
3.595,-39.593,0,0,1
3.600,-41.874,0,0,1
3.605,-45.024,0,0,1
3.610,-48.174,0,0,1
3.615,-50.238,0,0,1
3.620,-49.043,0,0,1
3.625,-49.043,0,0,1
3.630,-49.587,0,0,1
3.635,-47.849,0,0,1
3.640,-45.785,0,0,1
3.645,-44.590,0,0,1
3.650,-44.916,0,0,1
3.655,-43.286,0,0,1
3.660,-42.635,0,0,1
3.665,-42.960,1,0,1
3.670,-43.612,1,0,1
3.675,-43.721,1,0,1
3.680,-43.178,1,0,1
3.685,-43.504,1,0,1
3.690,-44.590,1,0,1
3.695,-43.612,1,0,1
3.700,-43.612,1,0,1
3.705,-43.721,1,0,1
3.710,-44.807,1,0,1
3.715,-44.155,1,0,1
3.720,-43.504,1,0,1
3.725,-43.829,1,0,1
3.730,-44.481,1,0,1
3.735,-44.264,1,0,0
3.740,-44.264,1,0,0
3.745,-44.047,1,0,0
3.750,-45.459,1,0,0
3.755,-44.373,1,0,0
3.760,-45.133,1,0,0
3.765,-46.219,1,0,0
3.770,-47.631,1,0,0
3.775,-46.762,1,0,0
3.780,-46.871,1,0,0
3.785,-48.826,1,0,0
3.790,-49.804,1,0,0
3.795,-49.695,1,0,0
3.800,-49.152,1,0,0
3.805,-48.826,1,0,0
3.810,-49.043,1,0,0
3.815,-49.478,1,0,0
3.820,-51.651,1,0,0
3.825,-53.497,1,0,0
3.830,-53.497,1,0,0
3.835,-51.651,1,0,0
3.840,-49.804,1,0,0
3.845,-49.261,1,0,0
3.850,-48.935,1,0,0
3.855,-47.849,1,1,0
3.860,-47.849,1,1,0
3.865,-49.261,1,1,0
3.870,-49.804,1,1,0
3.875,-49.478,1,1,0
3.880,-49.587,1,1,0
3.885,-53.606,1,1,0
3.890,-61.753,1,1,0
3.895,-66.098,1,1,0
3.900,-66.098,1,1,0
3.905,-63.817,1,1,0
3.910,-58.711,1,1,0
3.915,-54.801,1,1,0
3.920,-51.868,1,1,0
3.925,-50.347,1,1,0
3.930,-48.283,1,1,0
3.935,-46.654,1,1,0
3.940,-45.893,1,1,0
3.945,-45.785,1,1,0
3.950,-43.938,1,1,0
3.955,-43.178,1,1,0
3.960,-42.417,1,1,0
3.965,-42.743,1,1,0
3.970,-41.222,1,1,0
3.975,-38.941,1,1,0
3.980,-38.181,1,1,0
3.985,-36.226,1,1,0
3.990,-32.858,1,1,0
3.995,-31.012,1,1,0
4.000,-29.165,1,1,0
4.005,-25.363,1,1,0
4.010,-22.322,1,1,0
4.015,-19.606,1,1,0
4.020,-17.325,1,1,0
4.025,-14.826,1,1,0
4.030,-12.437,1,1,0
4.035,-11.785,1,1,0
4.040,-11.894,1,1,0
4.045,-10.916,1,1,0
4.050,-10.699,1,1,0
4.055,-10.373,1,1,0
4.060,-10.590,1,1,0
4.065,-11.242,1,1,0
4.070,-11.133,1,1,0
4.075,-12.763,1,1,0
4.080,-15.804,1,0,0
4.085,-16.890,1,0,0
4.090,-19.171,1,0,0
4.095,-20.040,1,0,0
4.100,-20.801,1,0,0
4.105,-19.932,1,0,0
4.110,-18.520,1,0,0
4.115,-19.171,1,0,0
4.120,-20.366,0,0,0
4.125,-19.389,0,0,0
4.130,-18.628,0,0,0
4.135,-18.628,0,0,0
4.140,-19.389,0,0,0
4.145,-17.216,0,0,0
4.150,-15.695,0,0,0
4.155,-20.475,0,0,0
4.160,-33.184,0,0,0
4.165,-43.286,0,0,0
4.170,-47.849,0,0,0
4.175,-51.651,0,0,0
4.180,-55.452,0,0,0
4.185,-56.756,0,0,0
4.190,-57.408,0,0,0
4.195,-57.842,0,0,0
4.200,-58.820,0,0,0
4.205,-55.778,0,0,0
4.210,-53.171,0,0,0
4.215,-51.216,0,0,0
4.220,-49.587,0,0,0
4.225,-47.197,0,0,0
4.230,-45.242,0,0,0
4.235,-43.829,0,0,0
4.240,-42.526,0,0,0
4.245,-40.245,0,0,0
4.250,-39.702,0,0,0
4.255,-41.005,0,0,0
4.260,-41.331,0,0,0
4.265,-41.114,0,0,0
4.270,-41.548,0,0,0
4.275,-43.938,0,0,0
4.280,-44.047,0,0,0
4.285,-45.133,0,0,0
4.290,-45.676,0,0,0
4.295,-48.174,0,0,0
4.300,-50.238,0,0,0
4.305,-50.456,0,0,0
4.310,-52.737,0,0,0
4.315,-53.497,0,0,0
4.320,-53.063,0,0,0
4.325,-52.737,0,0,0
4.330,-52.628,0,0,0
4.335,-53.714,0,0,0
4.340,-51.976,0,0,0
4.345,-50.782,0,0,0
4.350,-49.152,0,0,0
4.355,-47.305,0,0,0
4.360,-45.350,0,0,0
4.365,-43.721,0,0,0
4.370,-42.200,0,0,0
4.375,-41.766,0,0,0
4.380,-41.874,0,0,0
4.385,-39.702,0,0,0
4.390,-39.267,0,0,0
4.395,-39.484,0,0,0
4.400,-38.398,0,0,0
4.405,-38.507,0,0,0
4.410,-38.181,0,0,0
4.415,-39.810,0,0,0
4.420,-43.069,0,0,0
4.425,-45.785,0,0,0
4.430,-43.612,0,0,0
4.435,-40.136,0,0,0
4.440,-38.615,0,0,0
4.445,-39.702,0,0,0
4.450,-41.983,0,0,0
4.455,-42.417,0,0,0
4.460,-41.874,0,0,0
4.465,-40.571,0,0,0
4.470,-41.440,0,0,0
4.475,-40.679,0,0,0
4.480,-38.833,0,0,0
4.485,-37.746,0,0,0
4.490,-39.050,0,0,0
4.495,-37.203,0,0,0
4.500,-36.334,0,0,0
4.505,-34.922,0,0,0
4.510,-33.945,0,0,0
4.515,-31.989,0,0,0
4.520,-30.034,0,0,0
4.525,-28.079,0,0,0
4.530,-26.449,0,0,0
4.535,-23.408,0,0,0
4.540,-20.149,0,0,0
4.545,-17.868,0,0,0
4.550,-16.239,0,0,0
4.555,-13.414,0,0,0
4.560,-12.328,0,0,0
4.565,-9.069,0,0,0
4.570,-7.766,0,0,0
4.575,-5.593,0,0,0
4.580,-5.050,0,0,0
4.585,-6.897,0,0,0
4.590,-9.069,0,0,0
