=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.09.18 11:13:43 =~=~=~=~=~=~=~=~=~=~=~=
time,session_info.load_cell_force,toe_triggered,mid_triggered,heel_triggered
0.480,-45.459,0,0,0
0.485,-46.436,0,0,0
0.490,-45.350,0,0,0
0.495,-46.654,0,0,0
0.500,-48.066,0,0,1
0.505,-48.392,0,0,1
0.510,-48.392,0,0,1
0.515,-48.392,0,0,1
0.520,-49.913,0,0,1
0.525,-50.021,0,0,1
0.530,-50.456,0,0,1
0.535,-51.107,0,0,1
0.540,-52.954,0,0,1
0.545,-53.063,0,0,1
0.550,-53.063,0,0,1
0.555,-54.583,0,0,1
0.560,-56.104,0,0,1
0.565,-56.647,0,0,1
0.570,-58.168,0,0,1
0.575,-57.734,0,0,1
0.580,-58.820,0,0,1
0.585,-59.580,0,0,1
0.590,-61.318,0,0,1
0.595,-62.622,0,0,1
0.600,-63.491,0,0,1
0.605,-63.599,0,0,1
0.610,-64.360,0,0,1
0.615,-66.424,0,0,1
0.620,-66.967,0,0,1
0.625,-66.424,0,0,1
0.630,-66.858,0,0,1
0.635,-67.293,0,0,1
0.640,-67.293,0,0,1
0.645,-66.858,0,0,1
0.650,-66.858,0,0,1
0.655,-67.510,0,0,1
0.660,-65.772,0,0,1
0.665,-64.142,0,0,1
0.670,-63.382,0,0,1
0.675,-63.817,0,0,1
0.680,-61.970,0,0,1
0.685,-61.318,0,0,1
0.690,-60.775,0,0,1
0.695,-61.753,0,0,1
0.700,-61.535,0,0,1
0.705,-60.992,0,0,1
0.710,-60.884,0,0,1
0.715,-62.187,0,0,1
0.720,-62.513,0,0,1
0.725,-62.730,0,0,1
0.730,-63.056,0,0,1
0.735,-63.817,0,0,1
0.740,-63.817,0,0,1
0.745,-64.251,0,0,1
0.750,-63.817,0,0,1
0.755,-64.468,0,0,1
0.760,-64.686,0,0,1
0.765,-64.686,0,0,1
0.770,-64.903,0,0,1
0.775,-65.989,0,0,1
0.780,-66.424,0,0,1
0.785,-66.098,0,0,1
0.790,-66.532,0,0,1
0.795,-67.401,0,0,1
0.800,-67.727,0,0,1
0.805,-67.184,0,0,1
0.810,-67.075,0,0,1
0.815,-68.487,0,0,1
0.820,-67.293,0,0,1
0.825,-66.858,0,0,1
0.830,-68.162,0,0,1
0.835,-68.270,0,0,1
0.840,-67.293,0,0,1
0.845,-67.184,0,0,1
0.850,-67.401,0,0,1
0.855,-67.618,0,0,1
0.860,-66.424,0,0,1
0.865,-66.641,0,0,1
0.870,-67.075,0,0,1
0.875,-66.098,0,0,1
0.880,-64.903,0,0,1
0.885,-64.794,0,0,1
0.890,-65.229,0,0,1
0.895,-64.686,0,0,1
0.900,-63.491,0,0,1
0.905,-63.382,0,0,1
0.910,-63.382,0,0,1
0.915,-63.382,0,0,1
0.920,-62.948,0,0,1
0.925,-62.622,0,0,1
0.930,-64.903,0,0,1
0.935,-63.273,0,0,1
0.940,-63.599,1,0,1
0.945,-63.382,1,0,1
0.950,-64.468,1,0,1
0.955,-65.446,1,0,1
0.960,-64.468,1,0,1
0.965,-65.120,1,0,1
0.970,-66.315,1,0,1
0.975,-65.772,1,0,1
0.980,-65.663,1,0,1
0.985,-66.098,1,1,1
0.990,-67.727,1,1,1
0.995,-66.858,1,1,1
1.000,-66.641,1,1,1
1.005,-66.424,1,1,1
1.010,-67.184,1,1,1
1.015,-66.315,1,1,1
1.020,-66.206,1,1,1
1.025,-66.098,1,1,1
1.030,-66.749,1,1,0
1.035,-65.772,1,1,0
1.040,-64.686,1,1,0
1.045,-65.772,1,1,0
1.050,-65.011,1,1,0
1.055,-64.794,1,1,0
1.060,-64.686,1,1,0
1.065,-65.337,1,1,0
1.070,-65.555,1,1,0
1.075,-63.273,1,1,0
1.080,-63.056,1,1,0
1.085,-63.273,1,1,0
1.090,-61.861,1,1,0
1.095,-60.015,1,1,0
1.100,-58.494,1,1,0
1.105,-57.625,1,1,0
1.110,-55.561,1,1,0
1.115,-53.280,1,1,0
1.120,-51.759,1,1,0
1.125,-51.542,1,1,0
1.130,-48.718,1,1,0
1.135,-45.893,1,1,0
1.140,-43.938,1,1,0
1.145,-42.526,1,1,0
1.150,-40.571,1,1,0
1.155,-37.638,1,1,0
1.160,-35.683,1,1,0
1.165,-34.488,1,1,0
1.170,-33.510,1,1,0
1.175,-30.251,1,1,0
1.180,-28.405,1,1,0
1.185,-26.884,1,1,0
1.190,-26.015,1,1,0
1.195,-24.494,1,1,0
1.200,-23.516,1,1,0
1.205,-24.385,1,1,0
1.210,-22.104,1,1,0
1.215,-21.887,1,1,0
1.220,-21.127,1,1,0
1.225,-21.018,1,1,0
1.230,-19.715,1,1,0
1.235,-19.280,1,1,0
1.240,-18.194,1,1,0
1.245,-18.846,1,1,0
1.250,-17.759,1,1,0
1.255,-17.216,1,1,0
1.260,-18.737,0,1,0
1.265,-18.628,0,0,0
1.270,-17.977,0,0,0
1.275,-17.868,0,0,0
1.280,-18.520,0,0,0
1.285,-18.520,0,0,0
1.290,-18.846,0,0,0
1.295,-18.411,0,0,0
1.300,-19.389,0,0,0
1.305,-19.063,0,0,0
1.310,-19.497,0,0,0
1.315,-19.171,0,0,0
1.320,-20.040,0,0,0
1.325,-20.040,0,0,0
1.330,-18.302,0,0,0
1.335,-18.520,0,0,0
1.340,-21.127,0,0,0
1.345,-23.299,0,0,0
1.350,-28.079,0,0,0
1.355,-37.312,0,0,0
1.360,-48.066,0,0,0
1.365,-50.782,0,0,0
1.370,-51.976,0,0,0
1.375,-52.194,0,0,0
1.380,-51.759,0,0,0
1.385,-50.890,0,0,0
1.390,-49.804,0,0,0
1.395,-50.021,0,0,0
1.400,-49.587,0,0,0
1.405,-46.980,0,0,0
1.410,-45.350,0,0,0
1.415,-42.960,0,0,0
1.420,-41.548,0,0,0
1.425,-41.983,0,0,0
1.430,-44.264,0,0,0
1.435,-43.721,0,0,0
1.440,-42.635,0,0,0
1.445,-41.114,0,0,0
1.450,-40.136,0,0,0
1.455,-40.245,0,0,0
1.460,-43.504,0,0,0
1.465,-43.721,0,0,0
1.470,-44.590,0,0,0
1.475,-46.328,0,0,0
1.480,-47.957,0,0,0
1.485,-49.369,0,0,0
1.490,-50.564,0,0,0
1.495,-53.171,0,0,0
1.500,-54.258,0,0,0
1.505,-55.778,0,0,0
1.510,-57.082,0,0,0
1.515,-58.711,0,0,0
1.520,-60.015,0,0,0
1.525,-59.472,0,0,0
1.530,-59.906,0,0,0
1.535,-60.558,0,0,0
1.540,-60.558,0,0,0
1.545,-59.906,0,0,0
1.550,-59.906,0,0,0
1.555,-60.449,0,0,0
1.560,-59.146,0,0,0
1.565,-58.059,0,0,0
1.570,-57.299,0,0,0
1.575,-57.299,0,0,0
1.580,-56.647,0,0,0
1.585,-55.452,0,0,0
1.590,-54.692,0,0,0
1.595,-55.127,0,0,0
1.600,-53.823,0,0,0
1.605,-51.868,0,0,0
1.610,-51.325,0,0,0
1.615,-51.433,0,0,0
1.620,-51.325,0,0,0
1.625,-48.935,0,0,0
1.630,-48.392,0,0,0
1.635,-48.283,0,0,0
1.640,-46.762,0,0,0
1.645,-45.785,0,0,0
1.650,-44.590,0,0,0
1.655,-44.807,0,0,0
1.660,-43.069,0,0,0
1.665,-42.200,0,0,0
1.670,-41.548,0,0,0
1.675,-41.874,0,0,0
1.680,-40.353,0,0,0
1.685,-39.702,0,0,0
1.690,-39.484,0,0,0
1.695,-40.136,0,0,0
1.700,-39.050,0,0,0
1.705,-39.050,0,0,0
1.710,-38.941,0,0,0
1.715,-40.462,0,0,0
1.720,-39.484,0,0,0
1.725,-38.724,0,0,0
1.730,-38.724,0,0,0
1.735,-36.986,0,0,0
1.740,-35.248,0,0,0
1.745,-33.401,0,0,0
1.750,-32.532,0,0,0
1.755,-31.012,0,0,0
1.760,-28.079,0,0,0
1.765,-26.775,0,0,0
1.770,-25.798,0,0,0
1.775,-23.734,0,0,0
1.780,-21.235,0,0,0
1.785,-20.040,0,0,0
1.790,-19.715,0,0,0
1.795,-19.280,0,0,0
1.800,-16.347,0,0,0
1.805,-15.913,0,0,0
1.810,-15.804,0,0,0
1.815,-14.935,0,0,0
1.820,-14.935,0,0,0
1.825,-15.478,0,0,0
1.830,-15.804,0,0,0
1.835,-15.478,0,0,0
1.840,-14.935,0,0,0
1.845,-15.913,0,0,0
1.850,-16.456,0,0,0
1.855,-18.085,0,0,0
1.860,-22.104,0,0,0
1.865,-25.580,0,0,0
1.870,-29.382,0,0,0
1.875,-29.165,0,0,0
1.880,-25.580,0,0,0
1.885,-22.647,0,0,0
1.890,-21.453,0,0,0
1.895,-20.909,0,0,1
1.900,-21.561,0,0,1
1.905,-22.865,0,0,1
1.910,-25.689,0,0,1
1.915,-24.168,0,0,1
1.920,-23.951,0,0,1
1.925,-23.516,0,0,1
1.930,-25.689,0,0,1
1.935,-24.929,0,0,1
1.940,-26.884,0,0,1
1.945,-29.382,0,0,1
1.950,-31.338,0,0,1
1.955,-31.772,0,0,1
1.960,-31.555,0,0,1
1.965,-34.705,0,0,1
1.970,-34.053,0,0,1
1.975,-34.162,0,0,1
1.980,-36.334,0,0,1
1.985,-39.484,0,0,1
1.990,-42.091,0,0,1
1.995,-43.069,0,0,1
2.000,-45.893,0,0,1
2.005,-47.305,0,0,1
2.010,-47.631,0,0,1
2.015,-46.980,0,0,1
2.020,-45.459,0,0,1
2.025,-44.916,0,0,1
2.030,-43.069,0,0,1
2.035,-41.548,0,0,1
2.040,-40.897,0,0,1
2.045,-41.874,0,0,1
2.050,-41.331,0,0,1
2.055,-40.897,0,0,1
2.060,-41.440,0,0,1
2.065,-43.286,0,0,1
2.070,-44.373,0,0,1
2.075,-44.698,0,0,1
2.080,-44.916,0,0,1
2.085,-45.676,0,0,1
2.090,-45.785,0,0,1
2.095,-45.785,0,0,1
2.100,-46.762,0,0,1
2.105,-48.174,0,0,1
2.110,-48.826,0,0,1
2.115,-48.935,0,0,1
2.120,-47.197,0,0,1
2.125,-47.740,0,0,1
2.130,-49.478,0,0,1
2.135,-54.475,0,0,1
2.140,-58.603,0,0,1
2.145,-60.884,0,0,1
2.150,-60.015,0,0,1
2.155,-57.734,0,0,1
2.160,-56.756,0,0,1
2.165,-58.059,0,0,1
2.170,-55.452,0,0,1
2.175,-54.583,0,0,1
2.180,-53.497,0,0,1
2.185,-53.063,0,0,1
2.190,-51.542,0,0,1
2.195,-51.868,0,0,1
2.200,-52.845,0,0,1
2.205,-53.714,0,0,1
2.210,-52.845,0,0,1
2.215,-53.280,0,0,1
2.220,-53.389,0,0,1
2.225,-53.823,0,0,1
2.230,-53.063,0,0,1
2.235,-53.389,0,0,0
2.240,-54.692,0,0,0
2.245,-55.127,0,0,0
2.250,-55.670,0,0,0
2.255,-55.561,0,0,0
2.260,-57.516,0,0,0
2.265,-56.973,0,0,0
2.270,-57.516,0,0,0
2.275,-58.711,1,0,0
2.280,-60.123,1,0,0
2.285,-60.449,1,0,0
2.290,-61.318,1,0,0
2.295,-62.187,1,0,0
2.300,-63.925,1,0,0
2.305,-64.468,1,0,0
2.310,-64.251,1,0,0
2.315,-64.577,1,1,0
2.320,-65.555,1,1,0
2.325,-64.903,1,1,0
2.330,-64.903,1,1,0
2.335,-64.577,1,1,0
2.340,-66.315,1,1,0
2.345,-64.794,1,1,0
2.350,-63.925,1,1,0
2.355,-63.273,1,1,0
2.360,-63.382,1,1,0
2.365,-62.622,1,1,0
2.370,-61.970,1,1,0
2.375,-61.101,1,1,0
2.380,-62.296,1,1,0
2.385,-60.232,1,1,0
2.390,-59.580,1,1,0
2.395,-58.928,1,1,0
2.400,-58.494,1,1,0
2.405,-57.408,1,1,0
2.410,-56.430,1,1,0
2.415,-56.756,1,1,0
2.420,-55.344,1,1,0
2.425,-53.714,1,1,0
2.430,-52.737,1,1,0
2.435,-52.628,1,1,0
2.440,-50.564,1,1,0
2.445,-48.826,1,1,0
2.450,-46.871,1,1,0
2.455,-45.676,1,1,0
2.460,-43.178,1,1,0
2.465,-41.440,1,1,0
2.470,-38.507,1,1,0
2.475,-37.095,1,1,0
2.480,-34.379,1,1,0
2.485,-32.098,1,1,0
2.490,-29.600,1,1,0
2.495,-28.296,1,1,0
2.500,-25.798,1,1,0
2.505,-23.516,1,1,0
2.510,-21.561,1,1,0
2.515,-21.778,1,1,0
2.520,-18.411,1,1,0
2.525,-16.999,1,1,0
2.530,-15.370,1,1,0
2.535,-14.501,1,1,0
2.540,-12.545,1,1,0
2.545,-11.133,1,1,0
2.550,-10.156,1,1,0
2.555,-10.156,1,1,0
2.560,-10.156,1,1,0
2.565,-9.721,1,1,0
2.570,-10.481,1,1,0
2.575,-12.002,1,1,0
2.580,-12.545,1,1,0
2.585,-13.523,1,1,0
2.590,-14.609,1,1,0
2.595,-16.782,1,1,0
2.600,-18.954,0,1,0
2.605,-20.692,0,0,0
2.610,-23.299,0,0,0
2.615,-23.191,0,0,0
2.620,-22.973,0,0,0
2.625,-23.408,0,0,0
2.630,-23.408,0,0,0
2.635,-22.647,0,0,0
2.640,-20.909,0,0,0
2.645,-22.973,0,0,0
2.650,-31.663,0,0,0
2.655,-43.938,0,0,0
2.660,-53.606,0,0,0
2.665,-58.711,0,0,0
2.670,-60.558,0,0,0
2.675,-60.015,0,0,0
2.680,-57.951,0,0,0
2.685,-56.321,0,0,0
2.690,-56.647,0,0,0
2.695,-56.321,0,0,0
2.700,-53.280,0,0,0
2.705,-51.325,0,0,0
2.710,-50.456,0,0,0
2.715,-46.980,0,0,0
2.720,-44.916,0,0,0
2.725,-42.743,0,0,0
2.730,-42.091,0,0,0
2.735,-39.702,0,0,0
2.740,-38.181,0,0,0
2.745,-37.312,0,0,0
2.750,-37.746,0,0,0
2.755,-37.203,0,0,0
2.760,-36.986,0,0,0
2.765,-37.312,0,0,0
2.770,-38.615,0,0,0
2.775,-38.290,0,0,0
2.780,-38.615,0,0,0
2.785,-39.376,0,0,0
2.790,-40.897,0,0,0
2.795,-42.200,0,0,0
2.800,-43.612,0,0,0
2.805,-45.459,0,0,0
2.810,-48.283,0,0,0
2.815,-48.174,0,0,0
2.820,-49.804,0,0,0
2.825,-51.216,0,0,0
2.830,-50.890,0,0,0
2.835,-50.890,0,0,0
2.840,-50.673,0,0,0
2.845,-50.673,0,0,0
2.850,-58.277,0,0,0
2.855,-66.098,0,0,0
2.860,-65.229,0,0,0
2.865,-60.884,0,0,0
2.870,-53.389,0,0,0
2.875,-49.152,0,0,0
2.880,-49.478,0,0,0
2.885,-53.606,0,0,0
2.890,-54.583,0,0,0
2.895,-53.171,0,0,0
2.900,-50.238,0,0,0
2.905,-48.718,0,0,0
2.910,-47.088,0,0,0
2.915,-44.590,0,0,0
2.920,-44.047,0,0,0
2.925,-43.504,0,0,0
2.930,-42.852,0,0,0
2.935,-41.983,0,0,0
2.940,-41.222,0,0,0
2.945,-41.440,0,0,0
2.950,-41.440,0,0,0
2.955,-40.788,0,0,0
2.960,-40.679,0,0,0
2.965,-41.874,0,0,0
2.970,-41.657,0,0,0
2.975,-41.331,0,0,0
2.980,-41.766,0,0,0
2.985,-42.309,0,0,0
2.990,-41.548,0,0,0
2.995,-41.005,0,0,0
3.000,-40.897,0,0,0
3.005,-40.571,0,0,0
3.010,-38.398,0,0,0
3.015,-36.226,0,0,0
3.020,-34.053,0,0,0
3.025,-31.772,0,0,0
3.030,-28.187,0,0,0
3.035,-26.341,0,0,0
3.040,-24.168,0,0,0
3.045,-21.127,0,0,0
3.050,-17.542,0,0,0
3.055,-15.478,0,0,0
3.060,-14.718,0,0,0
3.065,-14.175,0,0,0
3.070,-11.242,0,0,0
3.075,-10.699,0,0,0
3.080,-10.590,0,0,0
3.085,-9.178,0,0,0
3.090,-8.852,0,0,0
3.095,-10.047,0,0,0
3.100,-12.763,0,0,0
3.105,-14.935,0,0,0
3.110,-14.283,0,0,0
3.115,-14.826,0,0,0
3.120,-17.433,0,0,0
3.125,-22.756,0,0,0
3.130,-25.254,0,0,0
3.135,-27.644,0,0,0
3.140,-28.296,0,0,0
3.145,-25.363,0,0,0
3.150,-21.561,0,0,0
3.155,-20.040,0,0,0
3.160,-21.670,0,0,1
3.165,-22.213,0,0,1
3.170,-23.299,0,0,1
3.175,-23.951,0,0,1
3.180,-26.015,0,0,1
3.185,-25.254,0,0,1
3.190,-24.711,0,0,1
3.195,-25.798,0,0,1
3.200,-28.296,0,0,1
3.205,-30.469,0,0,1
3.210,-34.162,0,0,1
3.215,-39.919,0,0,1
3.220,-48.283,0,0,1
3.225,-53.714,0,0,1
3.230,-58.385,0,0,1
3.235,-61.970,0,0,1
3.240,-65.337,0,0,1
3.245,-65.446,0,0,1
3.250,-62.730,0,0,1
3.255,-57.951,0,0,1
3.260,-51.542,0,0,1
3.265,-45.024,0,0,1
3.270,-41.440,0,0,1
3.275,-41.114,0,0,1
3.280,-41.005,0,0,1
3.285,-41.440,0,0,1
3.290,-49.587,0,0,1
3.295,-65.229,0,0,1
3.300,-70.334,0,0,1
3.305,-62.513,0,0,1
3.310,-54.475,0,0,1
3.315,-51.759,0,0,1
3.320,-50.782,0,0,1
3.325,-49.478,0,0,1
3.330,-47.631,0,0,1
3.335,-44.916,0,0,1
3.340,-43.829,0,0,1
3.345,-43.612,0,0,1
3.350,-45.242,0,0,1
3.355,-47.849,0,0,1
3.360,-50.130,0,0,1
3.365,-50.564,0,0,1
3.370,-50.238,0,0,1
3.375,-49.804,0,0,1
3.380,-48.174,0,0,1
3.385,-46.545,0,0,1
3.390,-45.676,0,0,1
3.395,-45.676,0,0,1
3.400,-44.155,0,0,1
3.405,-43.395,0,0,1
3.410,-43.395,0,0,1
3.415,-44.698,0,0,1
3.420,-43.395,0,0,1
3.425,-42.852,0,0,1
3.430,-43.395,0,0,1
3.435,-44.807,0,0,1
3.440,-44.590,0,0,1
3.445,-44.698,0,0,1
3.450,-44.807,0,0,0
3.455,-46.219,0,0,0
3.460,-46.219,0,0,0
3.465,-46.762,0,0,0
3.470,-46.980,0,0,0
3.475,-48.283,0,0,0
3.480,-47.523,0,0,0
3.485,-47.957,0,0,0
3.490,-48.500,0,0,0
3.495,-49.587,0,0,0
3.500,-49.369,0,0,0
3.505,-50.238,0,0,0
3.510,-53.389,0,0,0
3.515,-52.520,0,0,0
3.520,-52.845,0,0,0
3.525,-54.366,0,0,0
3.530,-56.539,0,0,0
3.535,-58.277,0,0,0
3.540,-59.254,0,0,0
3.545,-60.884,1,0,0
3.550,-63.382,1,1,0
3.555,-64.360,1,1,0
3.560,-63.708,1,1,0
3.565,-65.337,1,1,0
3.570,-65.880,1,1,0
3.575,-64.794,1,1,0
3.580,-63.382,1,1,0
3.585,-63.491,1,1,0
3.590,-64.251,1,1,0
3.595,-63.382,1,1,0
3.600,-61.970,1,1,0
3.605,-61.318,1,1,0
3.610,-61.861,1,1,0
3.615,-61.101,1,1,0
3.620,-60.341,1,1,0
3.625,-59.797,1,1,0
3.630,-59.797,1,1,0
3.635,-59.037,1,1,0
3.640,-57.951,1,1,0
3.645,-56.865,1,1,0
3.650,-57.082,1,1,0
3.655,-55.778,1,1,0
3.660,-54.692,1,1,0
3.665,-53.063,1,1,0
3.670,-53.714,1,1,0
3.675,-50.673,1,1,0
3.680,-48.935,1,1,0
3.685,-46.980,1,1,0
3.690,-45.459,1,1,0
3.695,-42.200,1,1,0
3.700,-39.919,1,1,0
3.705,-36.986,1,1,0
3.710,-35.574,1,1,0
3.715,-32.532,1,1,0
3.720,-30.577,1,1,0
3.725,-27.861,1,1,0
3.730,-27.101,1,1,0
3.735,-22.647,1,1,0
3.740,-19.932,1,1,0
3.745,-19.063,1,1,0
3.750,-16.239,1,1,0
3.755,-14.392,1,1,0
3.760,-11.785,1,1,0
3.765,-12.111,1,1,0
3.770,-10.481,1,1,0
3.775,-10.047,1,1,0
3.780,-10.156,1,1,0
3.785,-11.350,1,1,0
3.790,-12.871,1,1,0
3.795,-14.175,1,1,0
3.800,-15.587,1,1,0
3.805,-17.651,1,1,0
3.810,-19.063,1,1,0
3.815,-20.801,1,1,0
3.820,-22.647,0,0,0
3.825,-24.603,0,0,0
3.830,-24.929,0,0,0
3.835,-24.385,0,0,0
3.840,-24.494,0,0,0
3.845,-25.037,0,0,0
3.850,-23.734,0,0,0
3.855,-22.973,0,0,0
3.860,-22.865,0,0,0
3.865,-29.925,0,0,0
3.870,-39.919,0,0,0
3.875,-50.347,0,0,0
3.880,-57.408,0,0,0
3.885,-60.123,0,0,0
3.890,-59.363,0,0,0
3.895,-57.951,0,0,0
3.900,-55.778,0,0,0
3.905,-54.801,0,0,0
3.910,-53.714,0,0,0
3.915,-52.954,0,0,0
3.920,-50.999,0,0,0
3.925,-49.478,0,0,0
3.930,-46.328,0,0,0
3.935,-43.612,0,0,0
3.940,-41.222,0,0,0
3.945,-41.114,0,0,0
3.950,-38.833,0,0,0
3.955,-37.203,0,0,0
3.960,-37.855,0,0,0
3.965,-37.746,0,0,0
3.970,-36.334,0,0,0
3.975,-37.312,0,0,0
3.980,-38.724,0,0,0
3.985,-38.615,0,0,0
3.990,-39.267,0,0,0
3.995,-40.028,0,0,0
4.000,-41.983,0,0,0
4.005,-42.200,0,0,0
4.010,-43.178,0,0,0
4.015,-43.504,0,0,0
4.020,-45.567,0,0,0
4.025,-46.871,0,0,0
4.030,-47.957,0,0,0
4.035,-49.261,0,0,0
4.040,-50.564,0,0,0
4.045,-51.325,0,0,0
4.050,-50.347,0,0,0
4.055,-50.347,0,0,0
4.060,-52.737,0,0,0
4.065,-61.861,0,0,0
4.070,-67.510,0,0,0
4.075,-66.424,0,0,0
4.080,-61.753,0,0,0
4.085,-55.235,0,0,0
4.090,-52.302,0,0,0
4.095,-54.040,0,0,0
4.100,-59.037,0,0,0
4.105,-58.928,0,0,0
4.110,-55.778,0,0,0
4.115,-51.759,0,0,0
4.120,-49.587,0,0,0
4.125,-47.305,0,0,0
4.130,-46.871,0,0,0
4.135,-46.111,0,0,0
4.140,-46.111,0,0,0
4.145,-44.155,0,0,0
4.150,-42.526,0,0,0
4.155,-41.874,0,0,0
4.160,-42.960,0,0,0
4.165,-41.983,0,0,0
4.170,-42.526,0,0,0
4.175,-42.200,0,0,0
4.180,-42.526,0,0,0
4.185,-42.635,0,0,0
4.190,-43.178,0,0,0
4.195,-43.612,0,0,0
4.200,-43.395,0,0,0
4.205,-43.069,0,0,0
4.210,-42.526,0,0,0
4.215,-43.178,0,0,0
4.220,-42.417,0,0,0
4.225,-40.462,0,0,0
4.230,-39.593,0,0,0
4.235,-38.724,0,0,0
4.240,-38.181,0,0,0
4.245,-33.727,0,0,0
4.250,-31.772,0,0,0
4.255,-30.251,0,0,0
4.260,-27.318,0,0,0
4.265,-23.625,0,0,0
4.270,-20.692,0,0,0
4.275,-18.085,0,0,0
4.280,-14.935,0,0,0
4.285,-11.676,0,0,0
4.290,-9.178,0,0,0
4.295,-7.983,0,0,0
4.300,-6.136,0,0,0
4.305,-5.050,0,0,0
4.310,-4.290,0,0,0
4.315,-5.485,0,0,0
4.320,-6.788,0,0,0
4.325,-9.504,0,0,0
4.330,-11.785,0,0,0
4.335,-15.044,0,0,0
4.340,-16.456,0,0,0
4.345,-19.280,0,0,0
4.350,-22.756,0,0,0
4.355,-28.187,0,0,0
4.360,-31.446,0,0,0
4.365,-35.574,0,0,0
4.370,-38.833,0,0,0
4.375,-41.005,0,0,0
4.380,-37.421,0,0,0
4.385,-32.641,0,0,0
4.390,-28.079,0,0,0
4.395,-25.906,0,0,1
4.400,-25.037,0,0,1
4.405,-26.667,0,0,1
4.410,-26.775,0,0,1
4.415,-27.101,0,0,1
4.420,-26.992,0,0,1
4.425,-26.232,0,0,1
4.430,-26.667,0,0,1
4.435,-25.580,0,0,1
4.440,-26.884,0,0,1
4.445,-27.970,0,0,1
4.450,-32.858,0,0,1
4.455,-39.376,0,0,1
4.460,-44.264,0,0,1
4.465,-48.935,0,0,1
4.470,-54.583,0,0,1
4.475,-58.168,0,0,1
4.480,-59.689,0,0,1
4.485,-60.992,0,0,1
4.490,-60.666,0,0,1
4.495,-55.996,0,0,1
4.500,-51.216,0,0,1
4.505,-48.066,0,0,1
4.510,-45.024,0,0,1
4.515,-43.504,0,0,1
4.520,-40.897,0,0,1
4.525,-39.484,0,0,1
4.530,-40.462,0,0,1
4.535,-40.788,0,0,1
4.540,-47.849,0,0,1
4.545,-54.801,0,0,1
4.550,-57.082,1,0,1
4.555,-51.216,1,0,1
4.560,-45.567,1,1,1
4.565,-42.309,1,1,1
4.570,-41.548,1,1,1
4.575,-38.507,1,1,1
4.580,-36.552,1,1,1
4.585,-35.683,1,1,1
4.590,-35.574,1,1,1
