=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.09.18 11:04:32 =~=~=~=~=~=~=~=~=~=~=~=
time,session_info.load_cell_force,toe_triggered,mid_triggered,heel_triggered
0.620,-44.155,0,0,1
0.625,-44.047,0,0,1
0.630,-43.612,0,0,1
0.635,-43.612,0,0,1
0.640,-44.373,0,0,1
0.645,-43.829,0,0,1
0.650,-42.852,0,0,1
0.655,-42.417,0,0,1
0.660,-43.829,0,0,1
0.665,-41.657,0,0,1
0.670,-40.679,0,0,1
0.675,-41.766,0,0,1
0.680,-40.897,0,0,1
0.685,-39.267,0,0,1
0.690,-38.941,0,0,1
0.695,-38.941,0,0,1
0.700,-37.964,0,0,1
0.705,-36.769,0,0,1
0.710,-36.552,0,0,1
0.715,-36.443,0,0,1
0.720,-36.008,0,0,1
0.725,-35.031,0,0,1
0.730,-34.814,0,0,1
0.735,-34.596,0,0,1
0.740,-34.705,0,0,1
0.745,-33.401,0,0,1
0.750,-33.076,0,0,0
0.755,-32.967,0,0,0
0.760,-32.424,0,0,0
0.765,-31.229,0,0,0
0.770,-31.229,0,0,0
0.775,-31.989,0,0,0
0.780,-31.229,0,0,0
0.785,-31.663,0,0,0
0.790,-31.881,0,0,0
0.795,-32.967,0,0,0
0.800,-32.967,0,0,0
0.805,-33.945,0,0,0
0.810,-34.814,0,0,0
0.815,-37.095,0,0,0
0.820,-39.376,0,0,0
0.825,-40.462,0,0,0
0.830,-41.983,0,0,0
0.835,-44.590,0,0,0
0.840,-48.174,0,0,0
0.845,-49.261,0,0,0
0.850,-50.999,0,0,0
0.855,-53.063,0,0,0
0.860,-53.932,0,0,0
0.865,-54.801,0,0,0
0.870,-56.865,0,0,0
0.875,-58.059,0,0,0
0.880,-58.277,0,0,0
0.885,-57.299,0,0,0
0.890,-59.797,0,0,0
0.895,-65.120,0,0,0
0.900,-64.468,0,0,0
0.905,-62.513,0,0,0
0.910,-60.666,0,0,0
0.915,-59.472,0,0,0
0.920,-58.385,0,0,0
0.925,-58.385,0,0,0
0.930,-58.059,0,0,0
0.935,-57.190,0,0,0
0.940,-54.475,0,0,0
0.945,-52.302,0,0,0
0.950,-51.542,0,0,0
0.955,-50.347,0,0,0
0.960,-49.804,0,0,0
0.965,-49.152,0,0,0
0.970,-49.261,0,0,0
0.975,-49.587,0,0,0
0.980,-47.957,0,0,0
0.985,-47.849,0,0,0
0.990,-48.174,0,0,0
0.995,-49.043,0,0,0
1.000,-46.545,0,0,0
1.005,-47.305,0,0,0
1.010,-48.935,0,0,0
1.015,-48.174,0,0,0
1.020,-47.740,0,0,0
1.025,-47.305,0,0,0
1.030,-48.392,0,0,0
1.035,-46.654,0,0,0
1.040,-46.002,0,0,0
1.045,-45.133,0,0,0
1.050,-45.567,0,0,0
1.055,-42.960,0,0,0
1.060,-41.548,0,0,0
1.065,-40.462,0,0,0
1.070,-38.724,0,0,0
1.075,-37.203,0,0,0
1.080,-35.791,0,0,0
1.085,-34.922,0,0,0
1.090,-34.488,0,0,0
1.095,-32.098,0,0,0
1.100,-31.772,0,0,0
1.105,-32.207,0,0,0
1.110,-33.510,0,0,0
1.115,-32.858,0,0,0
1.120,-33.510,0,0,0
1.125,-34.596,0,0,0
1.130,-34.596,0,0,0
1.135,-34.053,0,0,0
1.140,-33.727,0,0,0
1.145,-34.162,0,0,0
1.150,-32.858,0,0,0
1.155,-31.881,0,0,0
1.160,-31.120,0,0,0
1.165,-31.446,0,0,0
1.170,-29.491,0,0,0
1.175,-27.861,0,0,0
1.180,-26.015,0,0,0
1.185,-25.798,0,0,0
1.190,-24.060,0,0,0
1.195,-22.213,0,0,0
1.200,-21.453,0,0,0
1.205,-21.344,0,0,0
1.210,-20.475,0,0,0
1.215,-19.280,0,0,0
1.220,-18.737,0,0,0
1.225,-18.628,0,0,0
1.230,-18.194,0,0,0
1.235,-18.628,0,0,0
1.240,-18.520,0,0,0
1.245,-19.389,0,0,0
1.250,-19.497,0,0,0
1.255,-19.280,0,0,0
1.260,-19.823,0,0,0
1.265,-21.018,0,0,0
1.270,-19.497,0,0,0
1.275,-20.584,0,0,0
1.280,-21.344,0,0,0
1.285,-21.235,0,0,0
1.290,-20.366,0,0,0
1.295,-20.040,0,0,0
1.300,-21.670,0,0,0
1.305,-22.865,0,0,0
1.310,-23.299,0,0,0
1.315,-24.929,0,0,0
1.320,-28.296,0,0,0
1.325,-30.251,0,0,0
1.330,-31.229,0,0,0
1.335,-32.207,0,0,0
1.340,-31.989,0,0,0
1.345,-28.187,0,0,0
1.350,-23.299,0,0,0
1.355,-19.715,0,0,0
1.360,-17.977,0,0,0
1.365,-17.108,0,0,1
1.370,-17.977,0,0,1
1.375,-19.932,0,0,1
1.380,-23.625,0,0,1
1.385,-22.104,0,0,1
1.390,-21.453,0,0,1
1.395,-21.018,0,0,1
1.400,-21.887,0,0,1
1.405,-21.344,0,0,1
1.410,-19.715,0,0,1
1.415,-20.584,0,0,1
1.420,-21.344,0,0,1
1.425,-20.475,0,0,1
1.430,-20.909,0,0,1
1.435,-21.127,0,0,1
1.440,-22.647,0,0,1
1.445,-23.408,0,0,1
1.450,-24.385,0,0,1
1.455,-26.123,0,0,1
1.460,-30.360,0,0,1
1.465,-32.207,0,0,1
1.470,-34.922,0,0,1
1.475,-37.312,0,0,1
1.480,-39.810,0,0,1
1.485,-39.919,0,0,1
1.490,-39.050,0,0,1
1.495,-39.593,0,0,1
1.500,-41.766,0,0,1
1.505,-41.983,0,0,1
1.510,-42.960,0,0,1
1.515,-43.721,0,0,1
1.520,-43.395,0,0,1
1.525,-42.960,0,0,1
1.530,-43.938,0,0,1
1.535,-45.242,0,0,1
1.540,-47.197,0,0,1
1.545,-46.871,0,0,1
1.550,-47.414,0,0,1
1.555,-48.935,0,0,1
1.560,-48.826,0,0,1
1.565,-47.849,0,0,1
1.570,-47.740,0,0,1
1.575,-50.347,0,0,1
1.580,-50.130,0,0,1
1.585,-49.695,0,0,1
1.590,-48.283,0,0,1
1.595,-48.609,0,0,1
1.600,-47.197,0,0,1
1.605,-46.654,0,0,1
1.610,-47.740,0,0,1
1.615,-48.392,0,0,1
1.620,-48.935,0,0,1
1.625,-48.392,0,0,1
1.630,-49.043,0,0,1
1.635,-57.625,0,0,1
1.640,-60.992,0,0,1
1.645,-62.187,0,0,1
1.650,-60.558,0,0,1
1.655,-58.820,0,0,1
1.660,-54.475,0,0,1
1.665,-52.845,0,0,1
1.670,-50.782,0,0,1
1.675,-50.238,0,0,1
1.680,-47.088,0,0,1
1.685,-45.567,0,0,1
1.690,-45.459,0,0,1
1.695,-47.197,0,0,1
1.700,-49.043,0,0,1
1.705,-48.500,0,0,1
1.710,-48.935,0,0,1
1.715,-51.868,0,0,1
1.720,-50.673,0,0,1
1.725,-50.890,0,0,1
1.730,-51.542,0,0,1
1.735,-54.149,0,0,1
1.740,-53.063,0,0,1
1.745,-53.171,0,0,1
1.750,-54.258,0,0,1
1.755,-54.909,0,0,1
1.760,-54.475,0,0,1
1.765,-55.887,0,0,1
1.770,-57.190,0,0,1
1.775,-58.385,0,0,1
1.780,-58.603,0,0,1
1.785,-59.689,0,0,1
1.790,-61.210,0,0,1
1.795,-61.101,0,0,1
1.800,-61.210,0,1,1
1.805,-61.101,0,1,0
1.810,-61.970,0,1,0
1.815,-61.644,0,1,0
1.820,-60.884,0,1,0
1.825,-60.449,0,1,0
1.830,-60.341,0,1,0
1.835,-61.210,1,1,0
1.840,-58.168,1,1,0
1.845,-58.820,1,1,0
1.850,-58.603,1,1,0
1.855,-57.951,1,1,0
1.860,-57.625,1,1,0
1.865,-56.321,1,1,0
1.870,-56.321,1,1,0
1.875,-55.018,1,1,0
1.880,-54.475,1,1,0
1.885,-54.149,1,1,0
1.890,-53.932,1,1,0
1.895,-52.194,1,1,0
1.900,-49.695,1,1,0
1.905,-48.174,1,1,0
1.910,-46.762,1,1,0
1.915,-43.612,1,1,0
1.920,-41.222,1,1,0
1.925,-39.376,1,1,0
1.930,-37.529,1,1,0
1.935,-35.357,1,1,0
1.940,-33.076,1,1,0
1.945,-30.794,1,1,0
1.950,-30.360,1,1,0
1.955,-25.906,1,1,0
1.960,-23.625,1,1,0
1.965,-21.344,1,1,0
1.970,-19.171,1,1,0
1.975,-16.564,1,1,0
1.980,-14.501,1,1,0
1.985,-14.718,1,1,0
1.990,-13.523,1,1,0
1.995,-12.002,1,1,0
2.000,-12.437,1,1,0
2.005,-14.501,1,1,0
2.010,-13.632,1,1,0
2.015,-12.871,1,1,0
2.020,-12.328,1,1,0
2.025,-15.044,1,1,0
2.030,-15.152,1,1,0
2.035,-15.478,1,1,0
2.040,-17.216,1,1,0
2.045,-20.149,1,1,0
2.050,-21.778,1,0,0
2.055,-20.584,1,0,0
2.060,-19.497,1,0,0
2.065,-19.280,1,0,0
2.070,-18.846,1,0,0
2.075,-17.759,1,0,0
2.080,-16.890,0,0,0
2.085,-16.673,0,0,0
2.090,-17.216,0,0,0
2.095,-16.130,0,0,0
2.100,-16.130,0,0,0
2.105,-16.999,0,0,0
2.110,-15.913,0,0,0
2.115,-14.283,0,0,0
2.120,-15.913,0,0,0
2.125,-25.580,0,0,0
2.130,-37.855,0,0,0
2.135,-44.807,0,0,0
2.140,-46.436,0,0,0
2.145,-50.347,0,0,0
2.150,-52.628,0,0,0
2.155,-55.127,0,0,0
2.160,-56.430,0,0,0
2.165,-57.625,0,0,0
2.170,-55.996,0,0,0
2.175,-53.389,0,0,0
2.180,-51.651,0,0,0
2.185,-49.261,0,0,0
2.190,-47.197,0,0,0
2.195,-46.219,0,0,0
2.200,-45.459,0,0,0
2.205,-44.916,0,0,0
2.210,-42.309,0,0,0
2.215,-41.657,0,0,0
2.220,-42.635,0,0,0
2.225,-42.743,0,0,0
2.230,-42.200,0,0,0
2.235,-43.069,0,0,0
2.240,-44.481,0,0,0
2.245,-45.024,0,0,0
2.250,-44.481,0,0,0
2.255,-45.024,0,0,0
2.260,-47.088,0,0,0
2.265,-48.066,0,0,0
2.270,-48.174,0,0,0
2.275,-48.283,0,0,0
2.280,-50.021,0,0,0
2.285,-50.890,0,0,0
2.290,-50.564,0,0,0
2.295,-51.759,0,0,0
2.300,-51.542,0,0,0
2.305,-50.673,0,0,0
2.310,-49.478,0,0,0
2.315,-49.369,0,0,0
2.320,-49.261,0,0,0
2.325,-46.762,0,0,0
2.330,-44.916,0,0,0
2.335,-43.395,0,0,0
2.340,-42.200,0,0,0
2.345,-42.200,0,0,0
2.350,-40.679,0,0,0
2.355,-40.028,0,0,0
2.360,-40.679,0,0,0
2.365,-39.376,0,0,0
2.370,-40.136,0,0,0
2.375,-40.788,0,0,0
2.380,-41.114,0,0,0
2.385,-40.679,0,0,0
2.390,-39.919,0,0,0
2.395,-40.028,0,0,0
2.400,-40.571,0,0,0
2.405,-40.028,0,0,0
2.410,-39.159,0,0,0
2.415,-38.941,0,0,0
2.420,-40.028,0,0,0
2.425,-40.353,0,0,0
2.430,-40.897,0,0,0
2.435,-42.635,0,0,0
2.440,-42.852,0,0,0
2.445,-42.309,0,0,0
2.450,-42.635,0,0,0
2.455,-43.395,0,0,0
2.460,-42.852,0,0,0
2.465,-41.222,0,0,0
2.470,-39.702,0,0,0
2.475,-38.833,0,0,0
2.480,-36.552,0,0,0
2.485,-34.053,0,0,0
2.490,-32.424,0,0,0
2.495,-31.012,0,0,0
2.500,-29.165,0,0,0
2.505,-25.254,0,0,0
2.510,-23.082,0,0,0
2.515,-21.887,0,0,0
2.520,-19.389,0,0,0
2.525,-16.239,0,0,0
2.530,-14.392,0,0,0
2.535,-13.088,0,0,0
2.540,-11.894,0,0,0
2.545,-10.373,0,0,0
2.550,-9.178,0,0,0
2.555,-8.743,0,0,0
2.560,-9.069,0,0,0
2.565,-9.286,0,0,0
2.570,-10.047,0,0,0
2.575,-11.676,0,0,0
2.580,-12.545,0,0,0
2.585,-14.718,0,0,0
2.590,-16.456,0,0,0
2.595,-20.801,0,0,0
2.600,-21.996,0,0,0
2.605,-24.820,0,0,0
2.610,-27.644,0,0,0
2.615,-31.989,0,0,0
2.620,-33.076,0,0,0
2.625,-35.031,0,0,0
2.630,-34.162,0,0,0
2.635,-32.967,0,0,0
2.640,-31.881,0,0,0
2.645,-28.622,0,0,0
2.650,-26.884,0,0,1
2.655,-25.363,0,0,1
2.660,-24.929,0,0,1
2.665,-27.753,0,0,1
2.670,-31.338,0,0,1
2.675,-31.120,0,0,1
2.680,-30.686,0,0,1
2.685,-30.034,0,0,1
2.690,-30.794,0,0,1
2.695,-31.446,0,0,1
2.700,-33.076,0,0,1
2.705,-34.162,0,0,1
2.710,-37.203,0,0,1
2.715,-39.810,0,0,1
2.720,-42.960,0,0,1
2.725,-46.436,0,0,1
2.730,-50.021,0,0,1
2.735,-52.737,0,0,1
2.740,-53.714,0,0,1
2.745,-54.801,0,0,1
2.750,-54.366,0,0,1
2.755,-51.976,0,0,1
2.760,-47.740,0,0,1
2.765,-45.133,0,0,1
2.770,-43.938,0,0,1
2.775,-43.612,0,0,1
2.780,-41.874,0,0,1
2.785,-40.788,0,0,1
2.790,-41.114,0,0,1
2.795,-41.440,0,0,1
2.800,-42.200,0,0,1
2.805,-44.590,0,0,1
2.810,-48.283,0,0,1
2.815,-48.609,0,0,1
2.820,-48.283,0,0,1
2.825,-47.414,0,0,1
2.830,-48.283,0,0,1
2.835,-47.523,0,0,1
2.840,-46.328,0,0,1
2.845,-44.807,0,0,1
2.850,-46.328,0,0,1
2.855,-47.088,0,0,1
2.860,-48.066,0,0,1
2.865,-49.913,0,0,1
2.870,-51.325,0,0,1
2.875,-51.976,0,0,1
2.880,-52.085,0,0,1
2.885,-51.325,0,0,1
2.890,-49.152,0,0,1
2.895,-45.893,0,0,1
2.900,-44.698,0,0,1
2.905,-47.197,0,0,1
2.910,-46.762,0,0,1
2.915,-46.219,0,0,1
2.920,-45.242,0,0,1
2.925,-47.197,0,0,1
2.930,-47.849,0,0,1
2.935,-47.305,0,0,1
2.940,-47.088,0,0,1
2.945,-47.740,0,0,1
2.950,-46.871,0,0,1
2.955,-46.871,0,0,1
2.960,-47.088,0,0,1
2.965,-49.369,0,0,1
2.970,-48.283,0,0,1
2.975,-47.957,0,0,1
2.980,-48.066,0,0,1
2.985,-48.718,0,0,1
2.990,-47.088,0,0,1
2.995,-46.328,0,0,1
3.000,-45.893,0,0,0
3.005,-47.523,1,0,0
3.010,-48.826,1,0,0
3.015,-50.021,1,0,0
3.020,-50.130,1,0,0
3.025,-50.456,1,0,0
3.030,-50.130,1,0,0
3.035,-51.216,1,0,0
3.040,-49.587,1,0,0
3.045,-55.778,1,0,0
3.050,-63.382,1,0,0
3.055,-66.641,1,0,0
3.060,-65.120,1,0,0
3.065,-61.427,1,1,0
3.070,-58.385,1,1,0
3.075,-56.213,1,1,0
3.080,-54.583,1,1,0
3.085,-53.823,1,1,0
3.090,-53.171,1,1,0
3.095,-51.759,1,1,0
3.100,-51.868,1,1,0
3.105,-51.107,1,1,0
3.110,-50.564,1,1,0
3.115,-50.238,1,1,0
3.120,-50.130,1,1,0
3.125,-49.369,1,1,0
3.130,-47.088,1,1,0
3.135,-46.111,1,1,0
3.140,-45.133,1,1,0
3.145,-44.916,1,1,0
3.150,-42.526,1,1,0
3.155,-40.571,1,1,0
3.160,-39.484,1,1,0
3.165,-37.746,1,1,0
3.170,-35.031,1,1,0
3.175,-32.532,1,1,0
3.180,-30.143,1,1,0
3.185,-27.644,1,1,0
3.190,-24.385,1,1,0
3.195,-21.996,1,1,0
3.200,-19.280,1,1,0
3.205,-17.542,1,1,0
3.210,-13.632,1,1,0
3.215,-11.894,1,1,0
3.220,-10.699,1,1,0
3.225,-10.699,1,1,0
3.230,-9.178,1,1,0
3.235,-9.612,1,1,0
3.240,-9.504,1,1,0
3.245,-8.961,1,1,0
3.250,-8.200,1,1,0
3.255,-8.852,1,1,0
3.260,-11.025,1,0,0
3.265,-11.785,1,0,0
3.270,-13.849,1,0,0
3.275,-16.347,1,0,0
3.280,-19.063,1,0,0
3.285,-19.389,1,0,0
3.290,-19.823,1,0,0
3.295,-19.389,1,0,0
3.300,-21.235,1,0,0
3.305,-19.932,0,0,0
3.310,-19.497,0,0,0
3.315,-19.715,0,0,0
3.320,-20.475,0,0,0
3.325,-20.149,0,0,0
3.330,-18.628,0,0,0
3.335,-17.216,0,0,0
3.340,-22.213,0,0,0
3.345,-34.053,0,0,0
3.350,-44.698,0,0,0
3.355,-50.564,0,0,0
3.360,-54.801,0,0,0
3.365,-56.104,0,0,0
3.370,-57.082,0,0,0
3.375,-57.734,0,0,0
3.380,-57.734,0,0,0
3.385,-56.321,0,0,0
3.390,-54.149,0,0,0
3.395,-52.085,0,0,0
3.400,-50.130,0,0,0
3.405,-47.305,0,0,0
3.410,-45.893,0,0,0
3.415,-44.047,0,0,0
3.420,-42.309,0,0,0
3.425,-41.983,0,0,0
3.430,-40.571,0,0,0
3.435,-41.222,0,0,0
3.440,-39.919,0,0,0
3.445,-38.398,0,0,0
3.450,-38.833,0,0,0
3.455,-40.353,0,0,0
3.460,-41.005,0,0,0
3.465,-41.983,0,0,0
3.470,-43.178,0,0,0
3.475,-45.567,0,0,0
3.480,-46.111,0,0,0
3.485,-46.762,0,0,0
3.490,-48.392,0,0,0
3.495,-50.021,0,0,0
3.500,-51.216,0,0,0
3.505,-53.280,0,0,0
3.510,-54.040,0,0,0
3.515,-55.670,0,0,0
3.520,-54.801,0,0,0
3.525,-54.040,0,0,0
3.530,-53.714,0,0,0
3.535,-53.823,0,0,0
3.540,-52.954,0,0,0
3.545,-51.542,0,0,0
3.550,-50.347,0,0,0
3.555,-49.587,0,0,0
3.560,-47.523,0,0,0
3.565,-45.893,0,0,0
3.570,-44.916,0,0,0
3.575,-44.590,0,0,0
3.580,-41.548,0,0,0
3.585,-40.788,0,0,0
3.590,-41.548,0,0,0
3.595,-39.810,0,0,0
3.600,-38.507,0,0,0
3.605,-39.050,0,0,0
3.610,-39.593,0,0,0
3.615,-38.724,0,0,0
3.620,-38.072,0,0,0
3.625,-38.833,0,0,0
3.630,-40.462,0,0,0
3.635,-41.440,0,0,0
3.640,-41.874,0,0,0
3.645,-41.983,0,0,0
3.650,-43.504,0,0,0
3.655,-43.612,0,0,0
3.660,-43.504,0,0,0
3.665,-44.916,0,0,0
3.670,-46.328,0,0,0
3.675,-46.111,0,0,0
3.680,-45.567,0,0,0
3.685,-44.481,0,0,0
3.690,-43.721,0,0,0
3.695,-42.743,0,0,0
3.700,-41.005,0,0,0
3.705,-39.593,0,0,0
3.710,-37.529,0,0,0
3.715,-36.443,0,0,0
3.720,-33.510,0,0,0
3.725,-30.903,0,0,0
3.730,-29.817,0,0,0
3.735,-26.449,0,0,0
3.740,-23.191,0,0,0
3.745,-20.040,0,0,0
3.750,-17.868,0,0,0
3.755,-14.392,0,0,0
3.760,-12.980,0,0,0
3.765,-12.111,0,0,0
3.770,-11.025,0,0,0
3.775,-8.092,0,0,0
3.780,-7.223,0,0,0
3.785,-8.092,0,0,0
3.790,-9.721,0,0,0
3.795,-12.111,0,0,0
3.800,-12.763,0,0,0
3.805,-15.370,0,0,0
3.810,-16.782,0,0,0
3.815,-16.999,0,0,0
3.820,-17.325,0,0,0
3.825,-20.584,0,0,0
3.830,-23.191,0,0,0
3.835,-25.363,0,0,0
3.840,-25.798,0,0,0
3.845,-24.168,0,0,0
3.850,-21.127,0,0,0
3.855,-16.673,0,0,0
3.860,-13.197,0,0,1
3.865,-14.501,0,0,1
3.870,-17.977,0,0,1
3.875,-19.823,0,0,1
3.880,-22.213,0,0,1
3.885,-24.168,0,0,1
3.890,-26.775,0,0,1
3.895,-26.015,0,0,1
3.900,-26.992,0,0,1
3.905,-29.491,0,0,1
3.910,-31.663,0,0,1
3.915,-33.510,0,0,1
3.920,-36.443,0,0,1
3.925,-42.417,0,0,1
3.930,-48.283,0,0,1
3.935,-50.999,0,0,1
3.940,-54.258,0,0,1
3.945,-57.842,0,0,1
3.950,-59.689,0,0,1
3.955,-61.210,0,0,1
3.960,-63.165,0,0,1
3.965,-63.056,0,0,1
3.970,-57.951,0,0,1
3.975,-49.913,0,0,1
3.980,-44.373,0,0,1
3.985,-39.702,0,0,1
3.990,-36.117,0,0,1
3.995,-35.248,0,0,1
4.000,-34.814,0,0,1
4.005,-35.683,0,0,1
4.010,-36.226,0,0,1
4.015,-38.290,0,0,1
4.020,-41.331,0,0,1
4.025,-43.938,0,0,1
4.030,-46.545,0,0,1
4.035,-48.283,0,0,1
4.040,-48.283,0,0,1
4.045,-48.392,0,0,1
4.050,-46.328,0,0,1
4.055,-44.807,0,0,1
4.060,-45.242,0,0,1
4.065,-43.069,0,0,1
4.070,-41.440,1,0,1
4.075,-40.679,1,0,1
4.080,-41.874,1,0,1
4.085,-41.440,1,0,1
4.090,-40.245,1,0,1
4.095,-40.679,1,0,1
4.100,-41.440,1,0,1
4.105,-40.897,1,0,1
4.110,-39.919,1,0,1
4.115,-40.571,1,0,1
4.120,-43.178,1,0,1
4.125,-42.200,1,0,1
4.130,-40.897,1,0,1
4.135,-41.331,1,0,1
4.140,-42.417,1,0,1
4.145,-42.309,1,0,1
4.150,-42.091,1,0,1
4.155,-42.852,1,0,1
4.160,-44.481,1,0,1
4.165,-44.590,1,0,1
4.170,-45.024,1,0,1
4.175,-45.459,1,0,1
4.180,-47.088,1,0,1
4.185,-46.545,1,0,1
4.190,-46.654,1,0,1
4.195,-46.111,1,0,0
4.200,-46.762,1,0,0
4.205,-44.916,1,0,0
4.210,-45.242,1,0,0
4.215,-44.916,1,0,0
4.220,-45.676,1,0,0
4.225,-45.676,1,0,0
4.230,-46.002,1,0,0
4.235,-46.219,1,0,0
4.240,-48.826,1,0,0
4.245,-49.152,1,0,0
4.250,-49.261,1,0,0
4.255,-49.152,1,0,0
4.260,-50.564,1,0,0
4.265,-50.130,1,0,0
4.270,-50.238,1,1,0
4.275,-50.130,1,1,0
4.280,-55.561,1,1,0
4.285,-63.382,1,1,0
4.290,-68.596,1,1,0
4.295,-69.791,1,1,0
4.300,-67.293,1,1,0
4.305,-63.925,1,1,0
4.310,-61.427,1,1,0
4.315,-59.797,1,1,0
4.320,-59.037,1,1,0
4.325,-54.909,1,1,0
4.330,-52.628,1,1,0
4.335,-50.999,1,1,0
4.340,-49.913,1,1,0
4.345,-48.392,1,1,0
4.350,-47.414,1,1,0
4.355,-46.545,1,1,0
4.360,-45.567,1,1,0
4.365,-44.481,1,1,0
4.370,-43.504,1,1,0
4.375,-43.178,1,1,0
4.380,-40.897,1,1,0
4.385,-38.941,1,1,0
4.390,-36.986,1,1,0
4.395,-35.791,1,1,0
4.400,-33.401,1,1,0
4.405,-30.251,1,1,0
4.410,-27.970,1,1,0
4.415,-26.341,1,1,0
4.420,-23.082,1,1,0
4.425,-20.258,1,1,0
4.430,-17.433,1,1,0
4.435,-15.370,1,1,0
4.440,-12.871,1,1,0
4.445,-11.676,1,1,0
4.450,-10.807,1,1,0
4.455,-11.894,1,1,0
4.460,-11.785,1,1,0
4.465,-10.916,1,1,0
4.470,-12.980,1,1,0
4.475,-10.590,1,1,0
4.480,-10.481,1,1,0
4.485,-10.916,1,1,0
4.490,-13.632,1,0,0
4.495,-14.935,1,0,0
4.500,-17.216,1,0,0
4.505,-18.520,1,0,0
4.510,-19.497,1,0,0
4.515,-19.932,1,0,0
4.520,-18.520,1,0,0
4.525,-17.542,1,0,0
4.530,-18.411,1,0,0
4.535,-18.520,1,0,0
4.540,-17.759,0,0,0
4.545,-17.759,0,0,0
4.550,-18.954,0,0,0
4.555,-18.846,0,0,0
4.560,-17.216,0,0,0
4.565,-16.130,0,0,0
4.570,-20.258,0,0,0
4.575,-26.884,0,0,0
4.580,-37.421,0,0,0
4.585,-44.481,0,0,0
4.590,-51.107,0,0,0
