Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
2.605,-20.692,0,0,0,0.0
2.61,-23.299,0,0,0,0.004132231404958589
2.615,-23.191,0,0,0,0.008264462809917546
2.62,-22.973,0,0,0,0.012396694214876136
2.625,-23.408,0,0,0,0.016528925619834725
2.63,-23.408,0,0,0,0.020661157024793316
2.635,-22.647,0,0,0,0.024793388429751904
2.64,-20.909,0,0,0,0.028925619834710863
2.645,-22.973,0,0,0,0.03305785123966945
2.65,-31.663,0,0,0,0.037190082644628045
2.655,-43.938,0,0,0,0.04132231404958663
2.66,-53.606,0,0,0,0.04545454545454559
2.665,-58.711,0,0,0,0.049586776859504175
2.67,-60.558,0,0,0,0.05371900826446277
2.675,-60.015,0,0,0,0.05785123966942136
2.68,-57.951,0,0,0,0.06198347107438031
2.685,-56.321,0,0,0,0.0661157024793389
2.69,-56.647,0,0,0,0.0702479338842975
2.695,-56.321,0,0,0,0.07438016528925609
2.7,-53.28,0,0,0,0.07851239669421504
2.705,-51.325,0,0,0,0.08264462809917363
2.71,-50.456,0,0,0,0.08677685950413222
2.715,-46.98,0,0,0,0.09090909090909081
2.72,-44.916,0,0,0,0.09504132231404977
2.725,-42.743,0,0,0,0.09917355371900835
2.73,-42.091,0,0,0,0.10330578512396695
2.735,-39.702,0,0,0,0.10743801652892554
2.74,-38.181,0,0,0,0.1115702479338845
2.745,-37.312,0,0,0,0.11570247933884308
2.75,-37.746,0,0,0,0.11983471074380167
2.755,-37.203,0,0,0,0.12396694214876026
2.76,-36.986,0,0,0,0.12809917355371886
2.765,-37.312,0,0,0,0.1322314049586778
2.77,-38.615,0,0,0,0.1363636363636364
2.775,-38.29,0,0,0,0.140495867768595
2.78,-38.615,0,0,0,0.14462809917355357
2.785,-39.376,0,0,0,0.14876033057851254
2.79,-40.897,0,0,0,0.15289256198347112
2.795,-42.2,0,0,0,0.1570247933884297
2.8,-43.612,0,0,0,0.1611570247933883
2.805,-45.459,0,0,0,0.16528925619834725
2.81,-48.283,0,0,0,0.16942148760330586
2.815,-48.174,0,0,0,0.17355371900826444
2.82,-49.804,0,0,0,0.17768595041322302
2.825,-51.216,0,0,0,0.181818181818182
2.83,-50.89,0,0,0,0.18595041322314057
2.835,-50.89,0,0,0,0.19008264462809915
2.84,-50.673,0,0,0,0.19421487603305776
2.845,-50.673,0,0,0,0.1983471074380167
2.85,-58.277,0,0,0,0.2024793388429753
2.855,-66.098,0,0,0,0.2066115702479339
2.86,-65.229,0,0,0,0.21074380165289247
2.865,-60.884,0,0,0,0.21487603305785144
2.87,-53.389,0,0,0,0.21900826446281002
2.875,-49.152,0,0,0,0.22314049586776863
2.88,-49.478,0,0,0,0.2272727272727272
2.885,-53.606,0,0,0,0.2314049586776858
2.89,-54.583,0,0,0,0.23553719008264476
2.895,-53.171,0,0,0,0.23966942148760334
2.9,-50.238,0,0,0,0.24380165289256192
2.905,-48.718,0,0,0,0.24793388429752053
2.91,-47.088,0,0,0,0.2520661157024795
2.915,-44.59,0,0,0,0.25619834710743805
2.92,-44.047,0,0,0,0.26033057851239666
2.925,-43.504,0,0,0,0.26446280991735527
2.93,-42.852,0,0,0,0.2685950413223142
2.935,-41.983,0,0,0,0.2727272727272728
2.94,-41.222,0,0,0,0.27685950413223137
2.945,-41.44,0,0,0,0.28099173553719
2.95,-41.44,0,0,0,0.2851239669421489
2.955,-40.788,0,0,0,0.28925619834710753
2.96,-40.679,0,0,0,0.2933884297520661
2.965,-41.874,0,0,0,0.2975206611570247
2.97,-41.657,0,0,0,0.30165289256198363
2.975,-41.331,0,0,0,0.30578512396694224
2.98,-41.766,0,0,0,0.30991735537190085
2.985,-42.309,0,0,0,0.3140495867768594
2.99,-41.548,0,0,0,0.3181818181818184
2.995,-41.005,0,0,0,0.32231404958677695
3.0,-40.897,0,0,0,0.32644628099173556
3.005,-40.571,0,0,0,0.33057851239669417
3.01,-38.398,0,0,0,0.3347107438016527
3.015,-36.226,0,0,0,0.3388429752066117
3.02,-34.053,0,0,0,0.34297520661157027
3.025,-31.772,0,0,0,0.3471074380165289
3.03,-28.187,0,0,0,0.3512396694214875
3.035,-26.341,0,0,0,0.35537190082644643
3.04,-24.168,0,0,0,0.35950413223140504
3.045,-21.127,0,0,0,0.3636363636363636
3.05,-17.542,0,0,0,0.3677685950413222
3.055,-15.478,0,0,0,0.37190082644628114
3.06,-14.718,0,0,0,0.37603305785123975
3.065,-14.175,0,0,0,0.3801652892561983
3.07,-11.242,0,0,0,0.3842975206611569
3.075,-10.699,0,0,0,0.38842975206611585
3.08,-10.59,0,0,0,0.39256198347107446
3.085,-9.178,0,0,0,0.39669421487603307
3.09,-8.852,0,0,0,0.4008264462809916
3.095,-10.047,0,0,0,0.4049586776859506
3.1,-12.763,0,0,0,0.40909090909090917
3.105,-14.935,0,0,0,0.4132231404958678
3.11,-14.283,0,0,0,0.4173553719008264
3.115,-14.826,0,0,0,0.42148760330578533
3.12,-17.433,0,0,0,0.42561983471074394
3.125,-22.756,0,0,0,0.4297520661157025
3.13,-25.254,0,0,0,0.4338842975206611
3.135,-27.644,0,0,0,0.4380165289256197
3.14,-28.296,0,0,0,0.44214876033057865
3.145,-25.363,0,0,0,0.44628099173553726
3.15,-21.561,0,0,0,0.4504132231404958
3.155,-20.04,0,0,0,0.4545454545454544
3.16,-21.67,0,0,1,0.45867768595041336
3.165,-22.213,0,0,1,0.46280991735537197
3.17,-23.299,0,0,1,0.4669421487603305
3.175,-23.951,0,0,1,0.47107438016528913
3.18,-26.015,0,0,1,0.47520661157024807
3.185,-25.254,0,0,1,0.4793388429752067
3.19,-24.711,0,0,1,0.4834710743801653
3.195,-25.798,0,0,1,0.48760330578512384
3.2,-28.296,0,0,1,0.49173553719008284
3.205,-30.469,0,0,1,0.4958677685950414
3.21,-34.162,0,0,1,0.5
3.215,-39.919,0,0,1,0.5041322314049586
3.22,-48.283,0,0,1,0.5082644628099175
3.225,-53.714,0,0,1,0.5123966942148761
3.23,-58.385,0,0,1,0.5165289256198348
3.235,-61.97,0,0,1,0.5206611570247933
3.24,-65.337,0,0,1,0.5247933884297523
3.245,-65.446,0,0,1,0.5289256198347109
3.25,-62.73,0,0,1,0.5330578512396694
3.255,-57.951,0,0,1,0.5371900826446281
3.26,-51.542,0,0,1,0.5413223140495866
