Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
1.265,-18.628,0,0,0,0.0
1.27,-17.977,0,0,0,0.003745318352060011
1.275,-17.868,0,0,0,0.0074906367041198555
1.28,-18.52,0,0,0,0.011235955056179867
1.285,-18.52,0,0,0,0.014981273408239711
1.29,-18.846,0,0,0,0.018726591760299723
1.295,-18.411,0,0,0,0.022471910112359567
1.3,-19.389,0,0,0,0.026217228464419578
1.305,-19.063,0,0,0,0.029962546816479422
1.31,-19.497,0,0,0,0.033707865168539436
1.315,-19.171,0,0,0,0.03745318352059928
1.32,-20.04,0,0,0,0.04119850187265929
1.325,-20.04,0,0,0,0.044943820224719135
1.33,-18.302,0,0,0,0.048689138576779145
1.335,-18.52,0,0,0,0.05243445692883899
1.34,-21.127,0,0,0,0.056179775280899
1.345,-23.299,0,0,0,0.059925093632958844
1.35,-28.079,0,0,0,0.06367041198501885
1.355,-37.312,0,0,0,0.0674157303370787
1.36,-48.066,0,0,0,0.07116104868913871
1.365,-50.782,0,0,0,0.07490636704119856
1.37,-51.976,0,0,0,0.07865168539325856
1.375,-52.194,0,0,0,0.08239700374531841
1.38,-51.759,0,0,0,0.08614232209737825
1.385,-50.89,0,0,0,0.08988764044943827
1.39,-49.804,0,0,0,0.09363295880149812
1.395,-50.021,0,0,0,0.09737827715355812
1.4,-49.587,0,0,0,0.10112359550561797
1.405,-46.98,0,0,0,0.10486891385767798
1.41,-45.35,0,0,0,0.10861423220973783
1.415,-42.96,0,0,0,0.11235955056179783
1.42,-41.548,0,0,0,0.11610486891385768
1.425,-41.983,0,0,0,0.11985018726591769
1.43,-44.264,0,0,0,0.12359550561797754
1.435,-43.721,0,0,0,0.12734082397003754
1.44,-42.635,0,0,0,0.1310861423220974
1.445,-41.114,0,0,0,0.1348314606741574
1.45,-40.136,0,0,0,0.13857677902621726
1.455,-40.245,0,0,0,0.14232209737827725
1.46,-43.504,0,0,0,0.1460674157303371
1.465,-43.721,0,0,0,0.14981273408239712
1.47,-44.59,0,0,0,0.15355805243445697
1.475,-46.328,0,0,0,0.15730337078651696
1.48,-47.957,0,0,0,0.1610486891385768
1.485,-49.369,0,0,0,0.16479400749063683
1.49,-50.564,0,0,0,0.16853932584269668
1.495,-53.171,0,0,0,0.17228464419475667
1.5,-54.258,0,0,0,0.17602996254681652
1.505,-55.778,0,0,0,0.17977528089887637
1.51,-57.082,0,0,0,0.1835205992509364
1.515,-58.711,0,0,0,0.18726591760299624
1.52,-60.015,0,0,0,0.19101123595505623
1.525,-59.472,0,0,0,0.19475655430711608
1.53,-59.906,0,0,0,0.1985018726591761
1.535,-60.558,0,0,0,0.20224719101123595
1.54,-60.558,0,0,0,0.20599250936329594
1.545,-59.906,0,0,0,0.2097378277153558
1.55,-59.906,0,0,0,0.2134831460674158
