Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
5.105,-18.846,0,0,0,0.0
5.11,-18.737,0,0,0,0.003831417624520992
5.115,-19.497,0,0,0,0.007662835249041984
5.12,-19.606,0,0,0,0.011494252873562975
5.125,-18.302,0,0,0,0.015325670498083968
5.13,-18.302,0,0,0,0.01915708812260496
5.135,-18.954,0,0,0,0.02298850574712595
5.14,-17.108,0,0,0,0.026819923371646945
5.145,-14.501,0,0,0,0.030651340996167935
5.15,-16.347,0,0,0,0.034482758620689606
5.155,-23.951,0,0,0,0.0383141762452106
5.16,-33.184,0,0,0,0.042145593869731594
5.165,-40.571,0,0,0,0.04597701149425258
5.17,-43.938,0,0,0,0.049808429118773576
5.175,-45.35,0,0,0,0.05363984674329457
5.18,-43.938,0,0,0,0.05747126436781556
5.185,-41.983,0,0,0,0.06130268199233655
5.19,-41.331,0,0,0,0.06513409961685822
5.195,-42.091,0,0,0,0.06896551724137921
5.2,-41.005,0,0,0,0.0727969348659002
5.205,-40.028,0,0,0,0.0766283524904212
5.21,-38.398,0,0,0,0.0804597701149422
5.215,-38.29,0,0,0,0.08429118773946319
5.22,-35.465,0,0,0,0.08812260536398418
5.225,-34.488,0,0,0,0.09195402298850516
5.23,-33.727,0,0,0,0.09578544061302684
5.235,-34.379,0,0,0,0.09961685823754783
5.24,-33.619,0,0,0,0.10344827586206883
5.245,-33.293,0,0,0,0.10727969348658982
5.25,-33.619,0,0,0,0.11111111111111081
5.255,-34.596,0,0,0,0.1149425287356318
5.26,-35.248,0,0,0,0.11877394636015279
5.265,-34.596,0,0,0,0.12260536398467378
5.27,-36.008,0,0,0,0.12643678160919478
5.275,-37.095,0,0,0,0.13026819923371644
5.28,-38.072,0,0,0,0.13409961685823743
5.285,-39.376,0,0,0,0.13793103448275842
5.29,-40.679,0,0,0,0.14176245210727942
5.295,-44.481,0,0,0,0.1455938697318004
5.3,-43.829,0,0,0,0.1494252873563214
5.305,-46.002,0,0,0,0.1532567049808424
5.31,-48.826,0,0,0,0.1570881226053634
5.315,-49.913,0,0,0,0.16091954022988506
5.32,-49.695,0,0,0,0.16475095785440605
5.325,-49.478,0,0,0,0.16858237547892704
5.33,-51.216,0,0,0,0.17241379310344804
5.335,-50.89,0,0,0,0.17624521072796903
5.34,-51.651,0,0,0,0.18007662835249003
5.345,-57.299,0,0,0,0.18390804597701102
5.35,-62.187,0,0,0,0.18773946360153201
5.355,-61.101,0,0,0,0.19157088122605367
5.36,-57.625,0,0,0,0.19540229885057467
5.365,-55.561,0,0,0,0.19923371647509566
5.37,-56.539,0,0,0,0.20306513409961666
5.375,-56.865,0,0,0,0.20689655172413765
5.38,-57.299,0,0,0,0.21072796934865864
5.385,-56.321,0,0,0,0.21455938697317964
5.39,-55.235,0,0,0,0.21839080459770063
5.395,-53.714,0,0,0,0.22222222222222163
5.4,-51.542,0,0,0,0.2260536398467433
5.405,-50.13,0,0,0,0.22988505747126428
5.41,-49.261,0,0,0,0.23371647509578528
5.415,-48.174,0,0,0,0.23754789272030627
5.42,-46.436,0,0,0,0.24137931034482726
5.425,-44.807,0,0,0,0.24521072796934826
5.43,-44.698,0,0,0,0.24904214559386925
5.435,-43.504,0,0,0,0.2528735632183902
5.44,-42.526,0,0,0,0.2567049808429119
5.445,-42.309,0,0,0,0.2605363984674329
5.45,-43.069,0,0,0,0.26436781609195387
5.455,-42.96,0,0,0,0.26819923371647486
5.46,-41.983,0,0,0,0.27203065134099585
5.465,-42.309,0,0,0,0.27586206896551685
5.47,-43.286,0,0,0,0.27969348659003784
5.475,-42.309,0,0,0,0.28352490421455884
5.48,-41.766,0,0,0,0.2873563218390805
5.485,-40.679,0,0,0,0.2911877394636015
5.49,-41.005,0,0,0,0.2950191570881225
5.495,-38.941,0,0,0,0.2988505747126435
5.5,-37.855,0,0,0,0.3026819923371645
5.505,-36.66,0,0,0,0.30651340996168547
5.51,-36.552,0,0,0,0.31034482758620646
5.515,-34.27,0,0,0,0.31417624521072746
5.52,-33.619,0,0,0,0.31800766283524845
5.525,-33.076,0,0,0,0.3218390804597701
5.53,-33.727,0,0,0,0.3256704980842911
5.535,-29.925,0,0,0,0.3295019157088121
5.54,-29.274,0,0,0,0.3333333333333331
5.545,-28.513,0,0,0,0.3371647509578541
5.55,-28.079,0,0,0,0.3409961685823751
5.555,-26.232,0,0,0,0.3448275862068961
5.56,-24.929,0,0,0,0.34865900383141707
5.565,-25.58,0,0,0,0.35249042145593873
5.57,-22.973,0,0,0,0.3563218390804597
5.575,-21.778,0,0,0,0.3601532567049807
5.58,-21.778,0,0,0,0.3639846743295017
5.585,-21.453,0,0,0,0.3678160919540227
5.59,-21.235,0,0,0,0.3716475095785437
5.595,-20.149,0,0,0,0.3754789272030647
5.6,-19.606,0,0,0,0.3793103448275857
5.605,-20.04,0,0,0,0.38314176245210735
5.61,-20.475,0,0,0,0.38697318007662834
5.615,-18.737,0,0,0,0.39080459770114934
5.62,-19.171,0,0,0,0.39463601532567033
5.625,-19.715,0,0,0,0.3984674329501913
5.63,-18.846,0,0,0,0.4022988505747123
5.635,-15.804,0,0,0,0.4061302681992333
5.64,-13.197,0,0,0,0.4099616858237543
5.645,-12.871,0,0,0,0.4137931034482753
5.65,-12.98,0,0,0,0.41762452107279696
5.655,-15.044,0,0,0,0.42145593869731796
5.66,-18.737,0,0,0,0.42528735632183895
5.665,-21.887,0,0,0,0.42911877394635994
5.67,-23.299,0,0,0,0.43295019157088094
5.675,-22.43,0,0,0,0.43678160919540193
5.68,-22.43,0,0,0,0.4406130268199229
5.685,-23.625,0,0,0,0.4444444444444439
5.69,-24.603,0,0,0,0.4482758620689656
5.695,-26.232,0,0,1,0.4521072796934866
5.7,-26.558,0,0,1,0.45593869731800757
5.705,-27.101,0,0,1,0.45977011494252856
5.71,-25.798,0,0,1,0.46360153256704956
5.715,-28.839,0,0,1,0.46743295019157055
5.72,-34.705,0,0,1,0.47126436781609155
5.725,-40.897,0,0,1,0.47509578544061254
5.73,-42.309,0,0,1,0.4789272030651342
5.735,-42.852,0,0,1,0.4827586206896552
5.74,-43.721,0,0,1,0.4865900383141762
5.745,-46.328,0,0,1,0.4904214559386972
5.75,-43.829,0,0,1,0.4942528735632182
5.755,-43.178,0,0,1,0.49808429118773917
5.76,-41.874,0,0,1,0.5019157088122601
5.765,-38.941,0,0,1,0.5057471264367811
5.77,-37.638,0,0,1,0.5095785440613021
5.775,-38.072,0,0,1,0.5134099616858238
5.78,-40.245,0,0,1,0.5172413793103448
5.785,-42.417,0,0,1,0.5210727969348657
5.79,-43.504,0,0,1,0.5249042145593867
5.795,-45.024,0,0,1,0.5287356321839077
5.8,-47.523,0,0,1,0.5325670498084287
5.805,-47.523,0,1,1,0.5363984674329497
5.81,-46.219,0,1,1,0.5402298850574707
5.815,-44.481,0,1,1,0.5440613026819924
5.82,-42.2,0,1,1,0.5478927203065134
5.825,-41.331,0,1,1,0.5517241379310344
5.83,-40.028,0,0,1,0.5555555555555554
5.835,-41.005,1,0,1,0.5593869731800764
5.84,-43.395,1,0,1,0.5632183908045973
5.845,-43.938,1,0,1,0.5670498084291183
5.85,-43.395,1,0,1,0.5708812260536393
5.855,-45.024,1,0,1,0.574712643678161
5.86,-47.631,1,0,1,0.578544061302682
