Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
4.56,-16.239,0,0,0,0.0
4.565,-16.13,0,0,0,0.0034965034965040416
4.57,-16.021,0,0,0,0.006993006993007462
4.575,-16.782,0,0,0,0.010489510489510882
4.58,-20.258,0,0,0,0.013986013986014303
4.585,-21.127,0,0,0,0.017482517482517723
4.59,-19.932,0,0,0,0.020979020979021143
4.595,-20.04,0,0,0,0.024475524475524566
4.6,-20.366,0,0,0,0.027972027972027986
4.605,-20.584,0,0,0,0.03146853146853203
4.61,-19.823,0,0,0,0.034965034965035446
4.615,-21.018,0,0,0,0.038461538461538866
4.62,-20.475,0,0,0,0.041958041958042286
4.625,-20.04,0,0,0,0.045454545454545706
4.63,-24.603,0,0,0,0.04895104895104913
4.635,-33.619,0,0,0,0.05244755244755255
4.64,-42.417,0,0,0,0.05594405594405597
4.645,-47.414,0,0,0,0.05944055944055939
4.65,-48.609,0,0,0,0.06293706293706343
4.655,-49.913,0,0,0,0.06643356643356685
4.66,-51.107,0,0,0,0.06993006993007027
4.665,-50.347,0,0,0,0.07342657342657369
4.67,-50.238,0,0,0,0.07692307692307711
4.675,-50.456,0,0,0,0.08041958041958054
4.68,-50.999,0,0,0,0.08391608391608396
4.685,-49.478,0,0,0,0.08741258741258738
4.69,-48.174,0,0,0,0.09090909090909141
4.695,-46.545,0,0,0,0.09440559440559483
4.7,-46.654,0,0,0,0.09790209790209826
4.705,-44.155,0,0,0,0.10139860139860168
4.71,-43.069,0,0,0,0.1048951048951051
4.715,-42.526,0,0,0,0.10839160839160852
4.72,-43.286,0,0,0,0.11188811188811194
4.725,-42.852,0,0,0,0.11538461538461536
4.73,-43.178,0,0,0,0.11888111888111941
4.735,-43.721,0,0,0,0.12237762237762283
4.74,-44.916,0,0,0,0.12587412587412625
4.745,-46.219,0,0,0,0.12937062937062965
4.75,-46.002,0,0,0,0.1328671328671331
4.755,-46.436,0,0,0,0.1363636363636365
4.76,-47.523,0,0,0,0.13986013986013993
4.765,-48.935,0,0,0,0.14335664335664336
4.77,-48.174,0,0,0,0.14685314685314677
4.775,-49.369,0,0,0,0.1503496503496508
4.78,-50.673,0,0,0,0.15384615384615422
4.785,-49.478,0,0,0,0.15734265734265765
4.79,-49.152,0,0,0,0.16083916083916108
4.795,-49.587,0,0,0,0.1643356643356645
4.8,-48.5,0,0,0,0.16783216783216792
4.805,-47.523,0,0,0,0.17132867132867133
4.81,-47.088,0,0,0,0.17482517482517476
4.815,-45.676,0,0,0,0.1783216783216788
4.82,-45.567,0,0,0,0.1818181818181822
4.825,-43.829,0,0,0,0.18531468531468565
4.83,-44.155,0,0,0,0.18881118881118905
4.835,-44.155,0,0,0,0.19230769230769248
4.84,-44.59,0,0,0,0.1958041958041959
4.845,-43.504,0,0,0,0.19930069930069932
4.85,-43.286,0,0,0,0.20279720279720273
4.855,-44.373,0,0,0,0.20629370629370677
4.86,-44.59,0,0,0,0.2097902097902102
4.865,-53.497,0,0,0,0.21328671328671361
4.87,-62.513,0,0,0,0.21678321678321705
4.875,-61.101,0,0,0,0.22027972027972045
4.88,-53.714,0,0,0,0.2237762237762239
4.885,-45.35,0,0,0,0.2272727272727273
4.89,-41.44,0,0,0,0.23076923076923073
4.895,-45.676,0,0,0,0.23426573426573413
4.9,-49.369,0,0,0,0.23776223776223818
4.905,-52.085,0,0,0,0.2412587412587416
4.91,-50.999,0,0,0,0.24475524475524502
4.915,-49.478,0,0,0,0.24825174825174845
4.92,-44.59,0,0,0,0.2517482517482519
4.925,-41.331,0,0,0,0.25524475524475526
4.93,-41.657,0,0,0,0.2587412587412587
4.935,-42.309,0,0,0,0.26223776223776213
4.94,-41.548,0,0,0,0.2657342657342662
4.945,-41.005,0,0,0,0.2692307692307696
4.95,-40.897,0,0,0,0.272727272727273
4.955,-40.788,0,0,0,0.2762237762237764
4.96,-40.353,0,0,0,0.27972027972027985
4.965,-38.615,0,0,0,0.2832167832167833
4.97,-38.398,0,0,0,0.2867132867132867
4.975,-38.941,0,0,0,0.2902097902097901
4.98,-37.421,0,0,0,0.29370629370629414
4.985,-36.986,0,0,0,0.2972027972027976
4.99,-37.421,0,0,0,0.300699300699301
4.995,-35.9,0,0,0,0.30419580419580444
5.0,-35.683,0,0,0,0.3076923076923078
