Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
2.065,-21.344,0,0,0,0.0
2.07,-20.692,0,0,0,0.004065040650406418
2.075,-21.127,0,0,0,0.008130081300813196
2.08,-20.584,0,0,0,0.012195121951219613
2.085,-19.497,0,0,0,0.016260162601626032
2.09,-19.606,0,0,0,0.020325203252032447
2.095,-19.171,0,0,0,0.024390243902439226
2.1,-19.497,0,0,0,0.028455284552845645
2.105,-26.232,0,0,0,0.032520325203252064
2.11,-38.072,0,0,0,0.03658536585365848
2.115,-47.088,0,0,0,0.040650406504065255
2.12,-51.216,0,0,0,0.04471544715447168
2.125,-53.823,0,0,0,0.04878048780487809
2.13,-54.909,0,0,0,0.05284552845528451
2.135,-54.909,0,0,0,0.05691056910569093
2.14,-55.561,0,0,0,0.060975609756097705
2.145,-55.778,0,0,0,0.06504065040650413
2.15,-54.583,0,0,0,0.06910569105691054
2.155,-54.149,0,0,0,0.07317073170731696
2.16,-51.542,0,0,0,0.07723577235772373
2.165,-50.238,0,0,0,0.08130081300813015
2.17,-48.935,0,0,0,0.08536585365853658
2.175,-48.718,0,0,0,0.089430894308943
2.18,-47.414,0,0,0,0.09349593495934977
2.185,-44.373,0,0,0,0.09756097560975618
2.19,-43.069,0,0,0,0.1016260162601626
2.195,-42.417,0,0,0,0.10569105691056901
2.2,-42.417,0,0,0,0.1097560975609758
2.205,-41.766,0,0,0,0.11382113821138222
2.21,-41.874,0,0,0,0.11788617886178863
2.215,-43.504,0,0,0,0.12195121951219505
2.22,-43.069,0,0,0,0.12601626016260184
2.225,-43.286,0,0,0,0.13008130081300825
2.23,-44.264,0,0,0,0.13414634146341467
2.235,-46.545,0,0,0,0.13821138211382109
2.24,-47.631,0,0,0,0.14227642276422786
2.245,-48.5,0,0,0,0.14634146341463428
2.25,-48.609,0,0,0,0.1504065040650407
2.255,-50.13,0,0,0,0.1544715447154471
2.26,-50.782,0,0,0,0.15853658536585352
2.265,-51.651,0,0,0,0.1626016260162603
2.27,-52.194,0,0,0,0.16666666666666674
2.275,-53.063,0,0,0,0.17073170731707316
2.28,-50.673,0,0,0,0.17479674796747957
2.285,-48.826,0,0,0,0.17886178861788635
2.29,-49.152,0,0,0,0.18292682926829276
2.295,-47.849,0,0,0,0.18699186991869918
2.3,-46.436,0,0,0,0.1910569105691056
2.305,-45.893,0,0,0,0.19512195121951237
2.31,-46.002,0,0,0,0.19918699186991878
2.315,-45.459,0,0,0,0.2032520325203252
2.32,-43.829,0,0,0,0.20731707317073161
2.325,-43.178,0,0,0,0.2113821138211384
2.33,-43.938,0,0,0,0.21544715447154483
2.335,-55.127,0,0,0,0.21951219512195125
2.34,-62.839,0,0,0,0.22357723577235766
2.345,-60.775,0,0,0,0.22764227642276444
2.35,-55.018,0,0,0,0.23170731707317085
2.355,-45.893,0,0,0,0.23577235772357727
2.36,-42.852,0,0,0,0.23983739837398368
2.365,-43.829,0,0,0,0.24390243902439046
2.37,-50.564,0,0,0,0.24796747967479688
2.375,-54.04,0,0,0,0.2520325203252033
2.38,-51.976,0,0,0,0.2560975609756097
2.385,-49.261,0,0,0,0.2601626016260161
2.39,-46.002,0,0,0,0.2642276422764229
2.395,-43.395,0,0,0,0.26829268292682934
2.4,-41.548,0,0,0,0.27235772357723576
2.405,-41.331,0,0,0,0.27642276422764217
2.41,-41.983,0,0,0,0.2804878048780489
2.415,-40.788,0,0,0,0.28455284552845533
2.42,-40.245,0,0,0,0.2886178861788618
2.425,-38.615,0,0,0,0.2926829268292682
2.43,-39.484,0,0,0,0.29674796747967497
2.435,-37.855,0,0,0,0.3008130081300814
2.44,-36.552,0,0,0,0.3048780487804878
2.445,-36.769,0,0,0,0.3089430894308942
2.45,-37.855,0,0,0,0.313008130081301
