Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
3.305,-19.932,0,0,0,0.0
3.31,-19.497,0,0,0,0.004065040650406418
3.315,-19.715,0,0,0,0.008130081300812836
3.32,-20.475,0,0,0,0.012195121951219252
3.325,-20.149,0,0,0,0.016260162601626032
3.33,-18.628,0,0,0,0.020325203252032447
3.335,-17.216,0,0,0,0.024390243902438866
3.34,-22.213,0,0,0,0.028455284552845284
3.345,-34.053,0,0,0,0.032520325203252064
3.35,-44.698,0,0,0,0.03658536585365848
3.355,-50.564,0,0,0,0.040650406504064894
3.36,-54.801,0,0,0,0.044715447154471316
3.365,-56.104,0,0,0,0.04878048780487809
3.37,-57.082,0,0,0,0.05284552845528451
3.375,-57.734,0,0,0,0.05691056910569093
3.38,-57.734,0,0,0,0.060975609756097345
3.385,-56.321,0,0,0,0.06504065040650377
3.39,-54.149,0,0,0,0.06910569105691054
3.395,-52.085,0,0,0,0.07317073170731696
3.4,-50.13,0,0,0,0.07723577235772337
3.405,-47.305,0,0,0,0.08130081300812979
3.41,-45.893,0,0,0,0.08536585365853658
3.415,-44.047,0,0,0,0.089430894308943
3.42,-42.309,0,0,0,0.09349593495934941
3.425,-41.983,0,0,0,0.09756097560975582
3.43,-40.571,0,0,0,0.1016260162601626
3.435,-41.222,0,0,0,0.10569105691056901
3.44,-39.919,0,0,0,0.10975609756097544
3.445,-38.398,0,0,0,0.11382113821138186
3.45,-38.833,0,0,0,0.11788617886178863
3.455,-40.353,0,0,0,0.12195121951219505
3.46,-41.005,0,0,0,0.12601626016260148
3.465,-41.983,0,0,0,0.1300813008130079
3.47,-43.178,0,0,0,0.13414634146341467
3.475,-45.567,0,0,0,0.13821138211382109
3.48,-46.111,0,0,0,0.1422764227642275
3.485,-46.762,0,0,0,0.14634146341463392
3.49,-48.392,0,0,0,0.1504065040650407
3.495,-50.021,0,0,0,0.1544715447154471
3.5,-51.216,0,0,0,0.15853658536585352
3.505,-53.28,0,0,0,0.16260162601625994
3.51,-54.04,0,0,0,0.16666666666666635
3.515,-55.67,0,0,0,0.17073170731707316
3.52,-54.801,0,0,0,0.17479674796747957
3.525,-54.04,0,0,0,0.178861788617886
3.53,-53.714,0,0,0,0.1829268292682924
3.535,-53.823,0,0,0,0.18699186991869918
3.54,-52.954,0,0,0,0.1910569105691056
3.545,-51.542,0,0,0,0.195121951219512
3.55,-50.347,0,0,0,0.19918699186991842
