Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
2.08,-16.89,0,0,0,0.0
2.085,-16.673,0,0,0,0.004098360655737618
2.09,-17.216,0,0,0,0.008196721311475237
2.095,-16.13,0,0,0,0.012295081967213219
2.1,-16.13,0,0,0,0.016393442622950838
2.105,-16.999,0,0,0,0.020491803278688457
2.11,-15.913,0,0,0,0.024590163934426073
2.115,-14.283,0,0,0,0.028688524590164056
2.12,-15.913,0,0,0,0.032786885245901676
2.125,-25.58,0,0,0,0.036885245901639295
2.13,-37.855,0,0,0,0.040983606557376914
2.135,-44.807,0,0,0,0.045081967213114534
2.14,-46.436,0,0,0,0.049180327868852514
2.145,-50.347,0,0,0,0.05327868852459013
2.15,-52.628,0,0,0,0.05737704918032775
2.155,-55.127,0,0,0,0.061475409836065364
2.16,-56.43,0,0,0,0.06557377049180335
2.165,-57.625,0,0,0,0.06967213114754096
2.17,-55.996,0,0,0,0.07377049180327859
2.175,-53.389,0,0,0,0.0778688524590162
2.18,-51.651,0,0,0,0.08196721311475419
2.185,-49.261,0,0,0,0.0860655737704918
2.19,-47.197,0,0,0,0.09016393442622943
2.195,-46.219,0,0,0,0.09426229508196704
2.2,-45.459,0,0,0,0.09836065573770503
2.205,-44.916,0,0,0,0.10245901639344264
2.21,-42.309,0,0,0,0.10655737704918027
2.215,-41.657,0,0,0,0.11065573770491788
2.22,-42.635,0,0,0,0.11475409836065587
2.225,-42.743,0,0,0,0.11885245901639348
2.23,-42.2,0,0,0,0.1229508196721311
2.235,-43.069,0,0,0,0.12704918032786872
2.24,-44.481,0,0,0,0.1311475409836067
2.245,-45.024,0,0,0,0.13524590163934433
2.25,-44.481,0,0,0,0.13934426229508193
2.255,-45.024,0,0,0,0.14344262295081955
2.26,-47.088,0,0,0,0.14754098360655718
2.265,-48.066,0,0,0,0.15163934426229517
2.27,-48.174,0,0,0,0.15573770491803277
2.275,-48.283,0,0,0,0.1598360655737704
2.28,-50.021,0,0,0,0.16393442622950802
2.285,-50.89,0,0,0,0.168032786885246
2.29,-50.564,0,0,0,0.1721311475409836
2.295,-51.759,0,0,0,0.17622950819672123
2.3,-51.542,0,0,0,0.18032786885245886
2.305,-50.673,0,0,0,0.18442622950819684
2.31,-49.478,0,0,0,0.18852459016393444
2.315,-49.369,0,0,0,0.19262295081967207
2.32,-49.261,0,0,0,0.1967213114754097
2.325,-46.762,0,0,0,0.20081967213114768
2.33,-44.916,0,0,0,0.20491803278688528
2.335,-43.395,0,0,0,0.2090163934426229
2.34,-42.2,0,0,0,0.21311475409836053
2.345,-42.2,0,0,0,0.21721311475409852
2.35,-40.679,0,0,0,0.22131147540983612
2.355,-40.028,0,0,0,0.22540983606557374
2.36,-40.679,0,0,0,0.22950819672131137
2.365,-39.376,0,0,0,0.23360655737704936
2.37,-40.136,0,0,0,0.23770491803278695
2.375,-40.788,0,0,0,0.24180327868852458
2.38,-41.114,0,0,0,0.2459016393442622
2.385,-40.679,0,0,0,0.2499999999999998
2.39,-39.919,0,0,0,0.2540983606557378
2.395,-40.028,0,0,0,0.2581967213114754
2.4,-40.571,0,0,0,0.262295081967213
2.405,-40.028,0,0,0,0.26639344262295067
2.41,-39.159,0,0,0,0.27049180327868866
2.415,-38.941,0,0,0,0.27459016393442626
2.42,-40.028,0,0,0,0.27868852459016386
2.425,-40.353,0,0,0,0.2827868852459015
2.43,-40.897,0,0,0,0.2868852459016395
2.435,-42.635,0,0,0,0.2909836065573771
2.44,-42.852,0,0,0,0.2950819672131147
2.445,-42.309,0,0,0,0.29918032786885235
2.45,-42.635,0,0,0,0.30327868852459033
2.455,-43.395,0,0,0,0.30737704918032793
2.46,-42.852,0,0,0,0.31147540983606553
2.465,-41.222,0,0,0,0.3155737704918032
2.47,-39.702,0,0,0,0.31967213114754117
2.475,-38.833,0,0,0,0.32377049180327877
2.48,-36.552,0,0,0,0.32786885245901637
2.485,-34.053,0,0,0,0.331967213114754
2.49,-32.424,0,0,0,0.336065573770492
2.495,-31.012,0,0,0,0.3401639344262296
2.5,-29.165,0,0,0,0.3442622950819672
2.505,-25.254,0,0,0,0.34836065573770486
2.51,-23.082,0,0,0,0.35245901639344246
