Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
0.75,-33.076,0,0,0,0.0
0.755,-32.967,0,0,0,0.00377358490566038
0.76,-32.424,0,0,0,0.00754716981132076
0.765,-31.229,0,0,0,0.01132075471698114
0.77,-31.229,0,0,0,0.01509433962264152
0.775,-31.989,0,0,0,0.0188679245283019
0.78,-31.229,0,0,0,0.02264150943396228
0.785,-31.663,0,0,0,0.02641509433962266
0.79,-31.881,0,0,0,0.03018867924528304
0.795,-32.967,0,0,0,0.03396226415094342
0.8,-32.967,0,0,0,0.0377358490566038
0.805,-33.945,0,0,0,0.04150943396226418
0.81,-34.814,0,0,0,0.04528301886792456
0.815,-37.095,0,0,0,0.04905660377358486
0.82,-39.376,0,0,0,0.05283018867924524
0.825,-40.462,0,0,0,0.05660377358490562
0.83,-41.983,0,0,0,0.060377358490566
0.835,-44.59,0,0,0,0.06415094339622637
0.84,-48.174,0,0,0,0.06792452830188676
0.845,-49.261,0,0,0,0.07169811320754714
0.85,-50.999,0,0,0,0.07547169811320752
0.855,-53.063,0,0,0,0.0792452830188679
0.86,-53.932,0,0,0,0.08301886792452828
0.865,-54.801,0,0,0,0.08679245283018866
0.87,-56.865,0,0,0,0.09056603773584904
0.875,-58.059,0,0,0,0.09433962264150943
0.88,-58.277,0,0,0,0.0981132075471698
0.885,-57.299,0,0,0,0.10188679245283018
0.89,-59.797,0,0,0,0.10566037735849056
0.895,-65.12,0,0,0,0.10943396226415095
0.9,-64.468,0,0,0,0.11320754716981132
0.905,-62.513,0,0,0,0.1169811320754717
0.91,-60.666,0,0,0,0.12075471698113208
0.915,-59.472,0,0,0,0.12452830188679247
0.92,-58.385,0,0,0,0.12830188679245283
0.925,-58.385,0,0,0,0.13207547169811323
0.93,-58.059,0,0,0,0.1358490566037736
0.935,-57.19,0,0,0,0.139622641509434
0.94,-54.475,0,0,0,0.14339622641509428
0.945,-52.302,0,0,0,0.14716981132075466
0.95,-51.542,0,0,0,0.15094339622641503
0.955,-50.347,0,0,0,0.1547169811320754
0.96,-49.804,0,0,0,0.1584905660377358
0.965,-49.152,0,0,0,0.1622641509433962
0.97,-49.261,0,0,0,0.16603773584905657
0.975,-49.587,0,0,0,0.16981132075471694
0.98,-47.957,0,0,0,0.17358490566037732
0.985,-47.849,0,0,0,0.1773584905660377
0.99,-48.174,0,0,0,0.18113207547169807
0.995,-49.043,0,0,0,0.18490566037735845
1.0,-46.545,0,0,0,0.18867924528301885
1.005,-47.305,0,0,0,0.19245283018867915
1.01,-48.935,0,0,0,0.1962264150943396
1.015,-48.174,0,0,0,0.1999999999999999
1.02,-47.74,0,0,0,0.20377358490566036
1.025,-47.305,0,0,0,0.20754716981132065
1.03,-48.392,0,0,0,0.2113207547169811
1.035,-46.654,0,0,0,0.21509433962264143
1.04,-46.002,0,0,0,0.2188679245283019
1.045,-45.133,0,0,0,0.2226415094339622
1.05,-45.567,0,0,0,0.22641509433962265
1.055,-42.96,0,0,0,0.23018867924528294
1.06,-41.548,0,0,0,0.2339622641509434
1.065,-40.462,0,0,0,0.2377358490566037
1.07,-38.724,0,0,0,0.24150943396226415
1.075,-37.203,0,0,0,0.24528301886792447
1.08,-35.791,0,0,0,0.24905660377358493
1.085,-34.922,0,0,0,0.2528301886792452
1.09,-34.488,0,0,0,0.25660377358490566
1.095,-32.098,0,0,0,0.260377358490566
1.1,-31.772,0,0,0,0.26415094339622647
1.105,-32.207,0,0,0,0.26792452830188673
1.11,-33.51,0,0,0,0.2716981132075472
1.115,-32.858,0,0,0,0.2754716981132075
1.12,-33.51,0,0,0,0.279245283018868
1.125,-34.596,0,0,0,0.28301886792452824
1.13,-34.596,0,0,0,0.28679245283018856
1.135,-34.053,0,0,0,0.29056603773584905
1.14,-33.727,0,0,0,0.2943396226415093
1.145,-34.162,0,0,0,0.2981132075471698
1.15,-32.858,0,0,0,0.30188679245283007
1.155,-31.881,0,0,0,0.30566037735849055
1.16,-31.12,0,0,0,0.3094339622641508
1.165,-31.446,0,0,0,0.3132075471698113
1.17,-29.491,0,0,0,0.3169811320754716
1.175,-27.861,0,0,0,0.32075471698113206
1.18,-26.015,0,0,0,0.3245283018867924
1.185,-25.798,0,0,0,0.3283018867924528
1.19,-24.06,0,0,0,0.33207547169811313
1.195,-22.213,0,0,0,0.33584905660377357
1.2,-21.453,0,0,0,0.3396226415094339
1.205,-21.344,0,0,0,0.3433962264150944
1.21,-20.475,0,0,0,0.34716981132075464
1.215,-19.28,0,0,0,0.3509433962264151
1.22,-18.737,0,0,0,0.3547169811320754
1.225,-18.628,0,0,0,0.3584905660377359
1.23,-18.194,0,0,0,0.36226415094339615
1.235,-18.628,0,0,0,0.36603773584905663
1.24,-18.52,0,0,0,0.3698113207547169
1.245,-19.389,0,0,0,0.3735849056603774
1.25,-19.497,0,0,0,0.3773584905660377
1.255,-19.28,0,0,0,0.381132075471698
1.26,-19.823,0,0,0,0.38490566037735846
1.265,-21.018,0,0,0,0.3886792452830187
1.27,-19.497,0,0,0,0.3924528301886792
1.275,-20.584,0,0,0,0.3962264150943395
1.28,-21.344,0,0,0,0.39999999999999997
1.285,-21.235,0,0,0,0.4037735849056603
1.29,-20.366,0,0,0,0.4075471698113207
1.295,-20.04,0,0,0,0.41132075471698104
1.3,-21.67,0,0,0,0.4150943396226415
1.305,-22.865,0,0,0,0.4188679245283018
1.31,-23.299,0,0,0,0.4226415094339622
1.315,-24.929,0,0,0,0.42641509433962255
1.32,-28.296,0,0,0,0.43018867924528303
1.325,-30.251,0,0,0,0.4339622641509433
1.33,-31.229,0,0,0,0.4377358490566038
1.335,-32.207,0,0,0,0.44150943396226405
1.34,-31.989,0,0,0,0.44528301886792454
1.345,-28.187,0,0,0,0.4490566037735848
1.35,-23.299,0,0,0,0.4528301886792453
1.355,-19.715,0,0,0,0.45660377358490556
1.36,-17.977,0,0,0,0.46037735849056605
1.365,-17.108,0,0,1,0.46415094339622637
1.37,-17.977,0,0,1,0.4679245283018868
1.375,-19.932,0,0,1,0.4716981132075471
1.38,-23.625,0,0,1,0.4754716981132074
1.385,-22.104,0,0,1,0.4792452830188679
1.39,-21.453,0,0,1,0.48301886792452814
1.395,-21.018,0,0,1,0.4867924528301886
1.4,-21.887,0,0,1,0.49056603773584895
1.405,-21.344,0,0,1,0.4943396226415094
1.41,-19.715,0,0,1,0.4981132075471697
1.415,-20.584,0,0,1,0.5018867924528302
1.42,-21.344,0,0,1,0.5056603773584905
1.425,-20.475,0,0,1,0.5094339622641509
1.43,-20.909,0,0,1,0.5132075471698112
1.435,-21.127,0,0,1,0.5169811320754717
1.44,-22.647,0,0,1,0.520754716981132
1.445,-23.408,0,0,1,0.5245283018867924
1.45,-24.385,0,0,1,0.5283018867924527
1.455,-26.123,0,0,1,0.5320754716981132
1.46,-30.36,0,0,1,0.5358490566037735
1.465,-32.207,0,0,1,0.539622641509434
1.47,-34.922,0,0,1,0.5433962264150942
1.475,-37.312,0,0,1,0.5471698113207547
1.48,-39.81,0,0,1,0.550943396226415
1.485,-39.919,0,0,1,0.5547169811320755
1.49,-39.05,0,0,1,0.5584905660377357
1.495,-39.593,0,0,1,0.5622641509433962
1.5,-41.766,0,0,1,0.5660377358490565
1.505,-41.983,0,0,1,0.5698113207547169
1.51,-42.96,0,0,1,0.5735849056603773
1.515,-43.721,0,0,1,0.5773584905660376
1.52,-43.395,0,0,1,0.5811320754716981
1.525,-42.96,0,0,1,0.5849056603773584
1.53,-43.938,0,0,1,0.5886792452830188
1.535,-45.242,0,0,1,0.5924528301886791
1.54,-47.197,0,0,1,0.5962264150943396
1.545,-46.871,0,0,1,0.5999999999999999
1.55,-47.414,0,0,1,0.6037735849056604
1.555,-48.935,0,0,1,0.6075471698113206
1.56,-48.826,0,0,1,0.6113207547169811
1.565,-47.849,0,0,1,0.6150943396226414
1.57,-47.74,0,0,1,0.6188679245283019
1.575,-50.347,0,0,1,0.6226415094339621
1.58,-50.13,0,0,1,0.6264150943396226
1.585,-49.695,0,0,1,0.6301886792452829
1.59,-48.283,0,0,1,0.6339622641509434
1.595,-48.609,0,0,1,0.6377358490566036
1.6,-47.197,0,0,1,0.6415094339622641
1.605,-46.654,0,0,1,0.6452830188679244
1.61,-47.74,0,0,1,0.6490566037735849
1.615,-48.392,0,0,1,0.6528301886792451
1.62,-48.935,0,0,1,0.6566037735849056
1.625,-48.392,0,0,1,0.660377358490566
1.63,-49.043,0,0,1,0.6641509433962263
