time,simulated_act_force,ankle_angle,ground_force_x,ground_force_y,ground_force_z,heel_force,lateral_force,toe_force
2.44,31.987374664641386,-0.09108495436333858,-4.097252513966648,3.255127830778327,-0.1168071927688938,0.0,0.0,0.0
2.445,40.4686585046303,-0.09283140071095879,-6.014429324295207,5.4768042570901105,-0.26079026620177564,0.0,0.0,0.0
2.4499999999999997,48.949942344618684,-0.09514587478106354,-8.697183479072821,9.028339732009556,-0.7268481023769507,0.5507001050275292,0.0,0.0
2.455,50.16380567228764,-0.09744720950061704,-8.195342202935866,14.31786781534747,-1.3545542458497444,1.0,0.0,0.0
2.46,41.3631016170468,-0.09925047174058309,-2.4043041432922454,21.59977986262891,-1.9863046370453818,1.0,0.0,0.0
2.465,32.56239756180597,-0.09998594251726345,6.513461975154918,31.174577883741378,-2.3677637107019596,1.0,0.0,0.0
2.4699999999999998,37.379176208540514,-0.10003086795093846,13.099732847018117,45.11854613147314,-2.6034365949394673,1.0,0.0,0.0
2.475,44.76971709502795,-0.09971117766389063,17.33123853625247,68.3481048324102,-2.6001074215694935,1.0,0.0,0.0
2.48,51.57199368023313,-0.09909258443222604,19.39864802292614,102.30272140324735,-2.193887708542105,1.0,0.0,0.0
2.485,56.71347237719145,-0.09816803808272914,19.754573078840746,147.09756220780184,-1.1360858135569767,1.0,0.0,0.0
2.4899999999999998,59.6023772643148,-0.09693308093070288,19.469410428478216,193.91998158589152,0.6405876715873848,1.0,0.0,0.0
2.495,60.50005533524623,-0.09550297803017573,18.711843694595217,235.8156803661014,2.671888716643852,1.0,0.0,0.0
2.5,60.5000595454165,-0.09378021047411465,16.64848293520723,271.7352438785208,4.839924536503348,1.0,0.0,0.0
2.505,59.42760709572272,-0.0916571649976026,12.674229461057987,301.40245061626877,7.116553313084452,1.0,0.0,0.0
2.51,48.9747867726626,-0.08882236551901863,6.8100430523482585,325.8607774413159,9.966834976180033,1.0,0.0,0.0
2.515,37.38271411021673,-0.08528480559541712,-0.2967959967384166,348.88454629968317,12.389227408019845,1.0,0.0,0.0
2.52,29.680352020903122,-0.08114254363209047,-8.185125871863942,369.7922124504038,13.620868574014793,1.0,0.40560084022063425,0.0
2.525,25.76298384300457,-0.076404013554572,-16.408320635101695,388.4538910949632,13.724781047492955,1.0,1.0,0.18095089273442358
2.53,21.845615665105996,-0.07103312005867939,-24.24801590182689,405.0854985029845,13.394983810825623,1.0,1.0,0.9563009452482123
2.535,18.700174748238293,-0.06484296675055985,-32.26879497197361,420.4190304000067,12.082363116486139,1.0,1.0,1.0
2.54,15.600838451944409,-0.058081526732092575,-39.39520875382081,432.4754403360038,9.728710295347602,1.0,1.0,1.0
2.545,13.804110050438608,-0.05084600236293857,-45.59973801871776,441.52229480533185,6.755198634386209,1.0,1.0,1.0
2.55,14.281799271844305,-0.0432400143394224,-50.99315493078263,448.1353395585069,3.5866689046584033,1.0,1.0,1.0
2.555,14.759488493250085,-0.03531775493806909,-55.914085749187926,453.05795312476516,0.16259773255702248,1.0,1.0,1.0
2.56,16.25068871803363,-0.027168537458126668,-59.890475341068544,457.5772309681959,-3.4770551954578157,1.0,1.0,1.0
2.565,18.02000216990993,-0.01885194526523972,-63.35042630628548,461.90927326960934,-6.950879735266932,1.0,1.0,1.0
2.57,19.567183270861474,-0.010417051672423345,-66.46438885775748,466.1937151438265,-10.144625732265544,1.0,1.0,1.0
2.575,20.253977226022545,-0.0019393342084759804,-69.25502031190346,470.5963821447018,-13.142798673413727,1.0,1.0,1.0
2.58,20.940771181183532,0.006436290394150456,-71.43714437496948,475.6271300838177,-15.986012558350684,1.0,1.0,1.0
2.585,22.501277660194525,0.014657938372896695,-73.1363322433504,481.84436953997516,-18.66442493000272,1.0,1.0,1.0
2.59,24.584404553155704,0.02270503160658765,-74.3661834309556,489.8919771912319,-21.222573846571702,1.0,1.0,1.0
2.5949999999999998,26.583311007779002,0.030566231320807966,-75.14533574043375,500.38344740568886,-23.723263097793183,1.0,1.0,1.0
2.6,26.84503326549428,0.03818420530687251,-75.35511616868378,514.1846438451552,-26.27173634285764,1.0,1.0,1.0
2.605,27.10675552320952,0.04561191965920794,-75.1383332362361,528.8373921681376,-28.73792731468706,1.0,1.0,1.0
2.61,26.618857366640658,0.05285233513435704,-74.59975542959901,543.6585180681714,-31.036430312592927,1.0,1.0,1.0
2.6149999999999998,25.274568681835607,0.0599036878819348,-73.78873270357354,558.4691199661586,-33.164067434692726,1.0,1.0,1.0
2.62,23.930279997030347,0.06674560063113669,-72.69098215986268,573.7922963435678,-35.247301353053466,1.0,1.0,1.0
2.625,24.359655410420473,0.07340874059146316,-71.50104247356676,589.4145640569261,-37.0137643430258,1.0,1.0,1.0
2.63,25.014358901813228,0.07995491523556836,-70.36058619376979,604.5083486027291,-38.442746148617324,1.0,1.0,1.0
2.635,26.1621631669763,0.08639546593341761,-69.24208626887577,618.8160864066745,-39.63482608915802,1.0,1.0,1.0
2.64,28.418888153600214,0.09273834364906211,-68.08409158789773,632.1679760969915,-40.736484726714394,1.0,1.0,1.0
2.645,30.67561314022412,0.09892337313220102,-67.13378458634624,643.0095503474366,-41.40960114865714,1.0,1.0,1.0
2.65,31.373455577244666,0.1049417995470435,-66.31786563527083,651.3634024726621,-41.76102351589683,1.0,1.0,1.0
2.655,31.48979638481572,0.11076460818192704,-65.53542933283347,657.9028612132238,-41.97625824695103,1.0,1.0,1.0
2.66,31.734767239585654,0.1163668109998682,-64.73312411753948,663.1368749725897,-42.151637252237144,1.0,1.0,1.0
2.665,32.71533089786147,0.12168450337031272,-63.93906111944198,667.3943831528707,-42.21759612168157,1.0,1.0,1.0
