time,simulated_act_force,ankle_angle,ground_force_x,ground_force_y,ground_force_z,heel_force,lateral_force,toe_force
3.38,19.43708722335134,0.04374665147110335,-5.324922638430355,3.646604091660201,0.3222158820113298,3.62822314,0.0,0.0
3.385,57.27986733131712,0.040277769277937164,-6.5848164669378395,5.103906426865701,0.5617328365042344,5.101264373181058,0.0,0.0
3.3899999999999997,60.37079740216047,0.0339674430230676,-8.737002174928163,7.6108117192832845,0.8824376343783388,7.643796797485713,0.0,0.0
3.395,60.50021455689256,0.028479491466269807,-12.90073162373185,12.362263423062643,1.066232514328724,12.364835861416594,0.0,0.0
3.4,32.080038775933986,0.024626622260750974,-18.90205661823888,19.897535947051068,0.5448849314787277,19.859383729623424,0.0,0.0
3.405,29.579878426319134,0.021024018201275974,-16.362865492135676,29.866205152521502,-1.0674650618599666,29.86854881891417,0.0,0.0
3.4099999999999997,32.068135957110925,0.01746595829124098,-5.141794313186574,45.10279439962606,-2.011012995606577,45.1011423480584,1.579935359992704e-08,0.0
3.415,35.07890386023489,0.014654071487374805,3.7395997216654573,74.04082168760135,-1.1257079709686462,74.05836552969319,1.1814509813279035e-07,0.0
3.42,38.2350354016443,0.012520880979511102,7.037211918854316,118.28423327118222,1.7007542047041453,118.17081182276308,9.059547519949899e-07,0.0
3.425,41.53648835301969,0.010463767438673902,6.0441560723216625,167.60258024010844,4.518756794167999,167.46840815458813,6.337136399959741e-06,0.0
3.4299999999999997,44.89735610381814,0.008146237493160546,2.6376559448388446,211.3547349058992,6.777562191866228,211.1205461493286,4.0293881541040633e-05,0.0
3.435,46.740513125840174,0.005680599162944511,-1.8925771095174055,245.1683739349561,8.761314124951967,244.29346054874108,0.000226984450818456,0.0
3.44,47.71971616207661,0.0033926423504332696,-7.600288928465172,269.43715944360355,9.934715477983552,267.4018208833563,0.0011168212603615284,5.79935359992842e-09
3.445,49.334937558882785,0.0014903964727525803,-14.539463674409038,286.6492088246174,9.915234161963006,282.4461847687983,0.004828411626200063,6.994229706581373e-08
3.4499999999999997,51.440439976643184,5.3615509733268094e-06,-22.07178789512237,299.97449598633085,8.83755163897998,292.2484158604884,0.018586607881202297,7.421079957230902e-07
3.455,53.4379600466762,-0.0010525565599012437,-29.503881744095015,312.2886491778485,6.913476358082499,299.56027047765605,0.06410709447314393,6.7683264558977245e-06
3.46,55.32405170173415,-0.0016351145385608548,-36.36955529567652,325.395251098124,4.336158403460242,306.4037501266095,0.1987795183843372,5.252501131007094e-05
3.465,56.432304374782944,-0.0016989339598846315,-42.436896329423,340.22057008817023,1.265089162055338,314.0116922340551,0.5565607742020922,0.00034926358714317083
3.4699999999999998,56.46461779687816,-0.0012201909260269616,-47.96926658785229,358.0043441778295,-2.1551338851231536,322.4904901591825,1.4120506986115369,0.0020028837652231947
3.475,54.493683834506456,-0.00018156165166185404,-53.540842404238994,381.12397577375066,-5.741132997799854,331.3274569415699,3.235870174240535,0.009949992041539913
3.48,48.75371752872667,0.0014335367328586956,-59.36056594801772,411.7511111270666,-9.33827989916107,339.53835448915765,6.619280664388668,0.042998895312781976
3.485,41.82197471304813,0.003643857662397798,-65.4269705828612,448.91227767553056,-12.880817272780225,345.7432444741926,11.903495567523684,0.1614371186089624
3.4899999999999998,31.740313898264688,0.006487496116444074,-71.95406177075192,488.1409181452669,-16.242277907958815,348.6115394683746,18.64150918312625,0.521982783764068
3.495,24.386020581412186,0.009999978806313118,-78.61381391624066,524.2096176931605,-19.31930520901129,346.9520303311656,25.738120685002436,1.4395234550085676
3.5,27.809837627850733,0.014168387574513166,-84.68570381950035,554.4587522607139,-22.152810214842436,341.42003401069707,32.99729587450748,3.3582261809154965
3.505,30.381068750880317,0.018937101702410322,-90.11428486311827,580.3352543902295,-24.721206182628396,333.4738287081103,41.91864363143038,6.57814028287315
3.51,27.215860632144537,0.02426489975074788,-94.94915674105977,604.1903592632738,-27.343367086893718,324.2360388019989,53.305380445305026,10.80426416844497
3.5149999999999997,24.19131269603931,0.030089001670972434,-98.60788218257538,626.1063641836977,-30.009358414739264,314.1323773956924,65.86101789178188,15.111202622767928
3.52,23.50058105817809,0.03629803960141429,-101.08612033728966,644.9994768113964,-32.5105530539259,303.63063497556504,77.89004878163885,18.639013557997348
3.525,22.809849420316855,0.042765426552542896,-102.56817566278033,661.726932648871,-35.1269185673605,294.1348128604066,88.8731955266974,21.26701471221154
3.53,22.42835186072626,0.0493770284742445,-103.127940562112,678.1332482212173,-37.65444652324743,286.25252292370516,98.94108416348283,23.358426660613194
3.5349999999999997,22.05178863277106,0.05600590740200774,-102.70318195065848,693.3768725813289,-40.08448744153567,279.53818750083866,107.9505186814605,25.315547928183165
3.54,20.748690115572614,0.06252132631765674,-101.64618994265541,707.5082189499567,-41.760238322949874,274.07152968027094,115.84612929303681,27.23707880156913
3.545,19.3559033273398,0.06892734900069204,-99.80037236505576,724.4480812279759,-42.94329252219684,271.8993916215518,123.44384627450565,28.962469058095834
3.55,22.154936253495023,0.07535590255642806,-97.29492350184415,745.1410631490659,-44.26192937814896,272.95903264895117,131.0772704338409,30.273414642086827
3.5549999999999997,25.75720906163579,0.08185212329174166,-94.83710167434214,762.2742117033091,-45.07053324774427,273.7906014295272,137.6261488389923,31.10468472715741
3.56,25.80143456120096,0.08825993531170179,-92.20575942229986,771.447790465703,-45.39408955287353,272.0772876852336,142.62209029410715,31.71103960701847
3.565,24.762631039098363,0.09436209605082577,-89.34448888280924,776.689349797139,-45.751433035444734,268.3709729558698,146.82278127193075,32.35002164835595
