Time(ms),Force(N),Toe sensor,Mid foot sensor,Heel sensor,normalized_time
0.39,-27.318,0,0,0,0.0
0.395,-25.254,0,0,0,0.0036496350364963533
0.4,-25.037,0,0,0,0.0072992700729927066
0.405,-26.123,0,0,0,0.01094890510948906
0.41,-25.146,0,0,0,0.014598540145985373
0.415,-24.603,0,0,0,0.018248175182481726
0.42,-25.254,0,0,0,0.02189781021897808
0.425,-27.536,0,0,0,0.025547445255474432
0.43,-29.382,0,0,0,0.029197080291970785
0.435,-31.881,0,0,0,0.03284671532846714
0.44,-33.836,0,0,0,0.036496350364963494
0.445,-39.05,0,0,0,0.04014598540145985
0.45,-39.81,0,0,0,0.0437956204379562
0.455,-42.309,0,0,0,0.04744525547445255
0.46,-45.133,0,0,0,0.051094890510948905
0.465,-47.414,0,0,0,0.05474452554744526
0.47,-49.478,0,0,0,0.05839416058394157
0.475,-50.782,0,0,0,0.06204379562043792
0.48,-52.085,0,0,0,0.06569343065693428
0.485,-53.063,0,0,0,0.06934306569343063
0.49,-52.302,0,0,0,0.07299270072992699
0.495,-51.216,0,0,0,0.07664233576642333
0.5,-50.021,0,0,0,0.0802919708029197
0.505,-49.369,0,0,0,0.08394160583941604
0.51,-47.957,0,0,0,0.0875912408759124
0.515,-46.762,0,0,0,0.09124087591240876
0.52,-45.567,0,0,0,0.0948905109489051
0.525,-45.785,0,0,0,0.09854014598540146
0.53,-44.155,0,0,0,0.10218978102189781
0.535,-42.743,0,0,0,0.10583941605839417
0.54,-42.526,0,0,0,0.10948905109489052
0.545,-41.657,0,0,0,0.11313868613138688
0.55,-40.353,0,0,0,0.11678832116788322
0.555,-40.571,0,0,0,0.12043795620437958
0.56,-41.331,0,0,0,0.12408759124087593
0.565,-41.222,0,0,0,0.12773722627737222
0.57,-41.331,0,0,0,0.13138686131386856
0.575,-39.702,0,0,0,0.1350364963503649
0.58,-40.245,0,0,0,0.13868613138686126
0.585,-40.136,0,0,0,0.14233576642335763
0.59,-39.05,0,0,0,0.14598540145985398
0.595,-39.267,0,0,0,0.14963503649635032
0.6,-39.702,0,0,0,0.15328467153284667
0.605,-38.615,0,0,0,0.15693430656934304
0.61,-38.29,0,0,0,0.1605839416058394
0.615,-37.312,0,0,0,0.16423357664233573
0.62,-37.638,0,0,0,0.16788321167883208
0.625,-36.226,0,0,0,0.17153284671532845
0.63,-35.031,0,0,0,0.1751824817518248
0.635,-32.75,0,0,0,0.17883211678832114
0.64,-31.338,0,0,0,0.18248175182481752
0.645,-29.382,0,0,0,0.18613138686131386
0.65,-27.318,0,0,0,0.1897810218978102
0.655,-26.775,0,0,0,0.19343065693430656
0.66,-25.906,0,0,0,0.19708029197080293
0.665,-24.494,0,0,0,0.20072992700729927
0.67,-24.494,0,0,0,0.20437956204379562
0.675,-24.82,0,0,0,0.20802919708029197
0.68,-26.667,0,0,0,0.21167883211678834
0.685,-27.318,0,0,0,0.21532846715328469
0.69,-28.296,0,0,0,0.21897810218978095
0.695,-28.622,0,0,0,0.22262773722627732
0.7,-29.925,0,0,0,0.22627737226277367
0.705,-29.491,0,0,0,0.22992700729927001
0.71,-29.817,0,0,0,0.23357664233576636
0.715,-30.251,0,0,0,0.23722627737226273
0.72,-32.641,0,0,0,0.24087591240875908
0.725,-31.663,0,0,0,0.24452554744525543
0.73,-31.229,0,0,0,0.24817518248175177
0.735,-31.012,0,0,0,0.25182481751824815
0.74,-31.229,0,0,0,0.2554744525547445
0.745,-30.903,0,0,0,0.25912408759124084
0.75,-30.577,0,0,0,0.2627737226277372
0.755,-29.925,0,0,0,0.26642335766423353
0.76,-30.469,0,0,0,0.27007299270072993
0.765,-29.165,0,0,0,0.2737226277372263
0.77,-28.405,0,0,0,0.2773722627737226
0.775,-28.839,0,0,0,0.28102189781021897
0.78,-28.079,0,0,0,0.2846715328467153
0.785,-25.798,0,0,0,0.28832116788321166
0.79,-24.603,0,0,0,0.291970802919708
0.795,-23.842,0,0,0,0.29562043795620435
0.8,-23.191,0,0,0,0.29927007299270075
0.805,-21.67,0,0,0,0.3029197080291971
0.81,-21.127,0,0,0,0.30656934306569344
0.815,-20.475,0,0,0,0.31021897810218974
0.82,-19.715,0,0,0,0.3138686131386861
